protein_id,protein_name,organism,sequence_length,domain_start,domain_end,domain_score,signature_name
A0A7J8C2Y1,Lymphocyte antigen 6H,Rousettus aegyptiacus (Egyptian fruit bat),262,121,262,,InterPro:IPR051445
A0A7J8C2Y7,Lymphocyte antigen 6H,Rousettus aegyptiacus (Egyptian fruit bat),140,2,140,,InterPro:IPR051445
A0A7N5K1X3,UPAR/Ly6 domain-containing protein,Ailuropoda melanoleuca (Giant panda),319,177,319,,InterPro:IPR051445
A0A7N5KGK9,Lymphocyte antigen 6H,Ailuropoda melanoleuca (Giant panda),212,71,212,,InterPro:IPR051445
A0A7N9C6S9,Lymphocyte antigen 6H,Macaca fascicularis (Crab-eating macaque),288,148,288,,InterPro:IPR051445
A0A7N9DA84,UPAR/Ly6 domain-containing protein,Macaca fascicularis (Crab-eating macaque),138,1,138,,InterPro:IPR051445
A0A811ZYM5,UPAR/Ly6 domain-containing protein,Nyctereutes procyonoides (Raccoon dog),140,6,140,,InterPro:IPR051445
A0A811ZZD1,Lymphocyte antigen 6H,Nyctereutes procyonoides (Raccoon dog),201,60,201,,InterPro:IPR051445
A0A811ZZN7,UPAR/Ly6 domain-containing protein,Nyctereutes procyonoides (Raccoon dog),131,4,129,,InterPro:IPR051445
A0A812A101,UPAR/Ly6 domain-containing protein,Nyctereutes procyonoides (Raccoon dog),136,4,135,,InterPro:IPR051445
A0A834E1H5,UPAR/Ly6 domain-containing protein,Phyllostomus discolor (pale spear-nosed bat),152,36,151,,InterPro:IPR051445
A0A8B6ZSP0,UPAR/Ly6 domain-containing protein,Orycteropus afer afer,126,1,125,,InterPro:IPR051445
A0A8B7B2D0,UPAR/Ly6 domain-containing protein,Orycteropus afer afer,151,5,122,,InterPro:IPR051445
A0A8B7B3P6,Lymphocyte antigen 6H,Orycteropus afer afer,237,101,237,,InterPro:IPR051445
A0A8B7FIP8,Lymphocyte antigen 6H,Microcebus murinus (Gray mouse lemur),161,20,161,,InterPro:IPR051445
A0A8B7SJ03,Lymphocyte antigen 6H,Hipposideros armiger (Great Himalayan leaf-nosed bat),161,20,161,,InterPro:IPR051445
A0A8B7SJ04,Lymphocyte antigen 6H,Hipposideros armiger (Great Himalayan leaf-nosed bat),207,66,207,,InterPro:IPR051445
A0A8B7SLM3,Lymphocyte antigen 6H,Hipposideros armiger (Great Himalayan leaf-nosed bat),140,1,140,,InterPro:IPR051445
A0A8B7SLN9,UPAR/Ly6 domain-containing protein,Hipposideros armiger (Great Himalayan leaf-nosed bat),138,5,68,,InterPro:IPR051445
A0A8B7SMW4,Lymphocyte antigen 6H,Hipposideros armiger (Great Himalayan leaf-nosed bat),231,90,231,,InterPro:IPR051445
A0A8B7V2P8,Lymphocyte antigen 6H,Castor canadensis (American beaver),188,47,188,,InterPro:IPR051445
A0A8B7V2R2,UPAR/Ly6 domain-containing protein,Castor canadensis (American beaver),167,2,112,,InterPro:IPR051445
A0A8B7WI12,UPAR/Ly6 domain-containing protein,Castor canadensis (American beaver),137,1,137,,InterPro:IPR051445
A0A8B8S0Q2,Snake toxin/toxin-like domain-containing protein,Camelus ferus (Wild bactrian camel),164,67,164,,InterPro:IPR051445
A0A8B8S1T6,Lymphocyte antigen 6H,Camelus ferus (Wild bactrian camel),195,54,195,,InterPro:IPR051445
A0A8B8S1U2,Lymphocyte antigen 6H,Camelus ferus (Wild bactrian camel),161,20,161,,InterPro:IPR051445
A0A8B8VN88,Lymphocyte antigen 6H,Balaenoptera musculus (Blue whale),140,1,140,,InterPro:IPR051445
A0A8B8VPJ5,UPAR/Ly6 domain-containing protein,Balaenoptera musculus (Blue whale),169,34,169,,InterPro:IPR051445
A0A8B9WMS0,Lymphocyte antigen 6H,Bos mutus grunniens (Wild yak),140,1,140,,InterPro:IPR051445
A0A8C0A5N0,UPAR/Ly6 domain-containing protein,Bos mutus grunniens (Wild yak),138,2,138,,InterPro:IPR051445
A0A8C0DDV1,Lymphocyte antigen 6H,Balaenoptera musculus (Blue whale),161,20,161,,InterPro:IPR051445
A0A8C0DFL0,UPAR/Ly6 domain-containing protein,Balaenoptera musculus (Blue whale),138,10,138,,InterPro:IPR051445
A0A8C0L1Q2,Lymphocyte antigen 6H,Canis lupus dingo (dingo),126,6,126,,InterPro:IPR051445
A0A8C0L1Y7,UPAR/Ly6 domain-containing protein,Canis lupus dingo (dingo),170,42,170,,InterPro:IPR051445
A0A8C0P7F5,Lymphocyte antigen 6H,Canis lupus familiaris (Dog),140,1,140,,InterPro:IPR051445
A0A8C0PKD0,UPAR/Ly6 domain-containing protein,Canis lupus familiaris (Dog),136,3,135,,InterPro:IPR051445
A0A8C0S9E2,UPAR/Ly6 domain-containing protein,Canis lupus familiaris (Dog),135,3,134,,InterPro:IPR051445
A0A8C0VVZ0,UPAR/Ly6 domain-containing protein,Castor canadensis (American beaver),135,1,134,,InterPro:IPR051445
A0A8C0VWQ0,Lymphocyte antigen 6H,Castor canadensis (American beaver),161,20,161,,InterPro:IPR051445
A0A8C0VXR0,UPAR/Ly6 domain-containing protein,Castor canadensis (American beaver),126,2,111,,InterPro:IPR051445
A0A8C2LZM6,UPAR/Ly6 domain-containing protein,Cricetulus griseus (Chinese hamster),129,2,124,,InterPro:IPR051445
A0A8C2LZU0,UPAR/Ly6 domain-containing protein,Cricetulus griseus (Chinese hamster),138,2,138,,InterPro:IPR051445
A0A8C2MTG7,Lymphocyte antigen 6H,Cricetulus griseus (Chinese hamster),160,21,160,,InterPro:IPR051445
A0A8C2RRY8,Lymphocyte antigen 6H,Capra hircus (Goat),161,20,161,,InterPro:IPR051445
A0A8C2RSF3,UPAR/Ly6 domain-containing protein,Capra hircus (Goat),138,2,138,,InterPro:IPR051445
A0A8C2VGC6,Lymphocyte antigen 6H,Chinchilla lanigera (Long-tailed chinchilla),162,21,161,,InterPro:IPR051445
A0A8C2VJG3,UPAR/Ly6 domain-containing protein,Chinchilla lanigera (Long-tailed chinchilla),141,6,141,,InterPro:IPR051445
A0A8C3W8S8,UPAR/Ly6 domain-containing protein,Catagonus wagneri (Chacoan peccary),138,3,136,,InterPro:IPR051445
A0A8C3WF11,Lymphocyte antigen 6H,Catagonus wagneri (Chacoan peccary),161,20,160,,InterPro:IPR051445
A0A8C4LLH1,UPAR/Ly6 domain-containing protein,Equus asinus asinus,139,1,139,,InterPro:IPR051445
A0A8C4PLC6,Lymphocyte antigen 6H,Equus asinus (Donkey),224,83,224,,InterPro:IPR051445
A0A8C5JXF6,Lymphocyte antigen 6H,Jaculus jaculus (Lesser Egyptian jerboa),161,23,161,,InterPro:IPR051445
A0A8C5LL36,UPAR/Ly6 domain-containing protein,Jaculus jaculus (Lesser Egyptian jerboa),140,1,139,,InterPro:IPR051445
A0A8C5YAS6,UPAR/Ly6 domain-containing protein,Microcebus murinus (Gray mouse lemur),138,2,138,,InterPro:IPR051445
A0A8C5YY80,UPAR/Ly6 domain-containing protein,Marmota marmota marmota (Alpine marmot),138,2,138,,InterPro:IPR051445
A0A8C5YZ23,Lymphocyte antigen 6H,Marmota marmota marmota (Alpine marmot),160,19,160,,InterPro:IPR051445
A0A8C6C795,UPAR/Ly6 domain-containing protein,Monodon monoceros (Narwhal),138,14,138,,InterPro:IPR051445
A0A8C6C7I0,Lymphocyte antigen 6H,Monodon monoceros (Narwhal),161,20,161,,InterPro:IPR051445
A0A8C6CDY5,Lymphocyte antigen 6H,Monodon monoceros (Narwhal),140,1,140,,InterPro:IPR051445
A0A8C6CE07,UPAR/Ly6 domain-containing protein,Monodon monoceros (Narwhal),138,10,138,,InterPro:IPR051445
A0A8C6E0L7,Lymphocyte antigen 6H,Moschus moschiferus (Siberian musk deer),161,20,161,,InterPro:IPR051445
A0A8C6E106,UPAR/Ly6 domain-containing protein,Moschus moschiferus (Siberian musk deer),138,2,138,,InterPro:IPR051445
A0A8C6GBH5,UPAR/Ly6 domain-containing protein,Mus spicilegus (Steppe mouse),99,2,63,,InterPro:IPR051445
A0A8C6GC70,UPAR/Ly6 domain-containing protein,Mus spicilegus (Steppe mouse),99,3,63,,InterPro:IPR051445
A0A8C6HP92,UPAR/Ly6 domain-containing protein,Mus spicilegus (Steppe mouse),140,1,140,,InterPro:IPR051445
A0A8C6I0Z5,UPAR/Ly6 domain-containing protein,Mus spicilegus (Steppe mouse),144,28,143,,InterPro:IPR051445
A0A8C6I1G8,UPAR/Ly6 domain-containing protein,Mus spicilegus (Steppe mouse),167,2,120,,InterPro:IPR051445
A0A8C6I2Y8,UPAR/Ly6 domain-containing protein,Mus spicilegus (Steppe mouse),134,2,134,,InterPro:IPR051445
A0A8C6I301,UPAR/Ly6 domain-containing protein,Mus spicilegus (Steppe mouse),124,2,119,,InterPro:IPR051445
A0A8C6I338,UPAR/Ly6 domain-containing protein,Mus spicilegus (Steppe mouse),138,2,113,,InterPro:IPR051445
A0A8C6I381,UPAR/Ly6 domain-containing protein,Mus spicilegus (Steppe mouse),145,2,114,,InterPro:IPR051445
A0A8C6I3E3,UPAR/Ly6 domain-containing protein,Mus spicilegus (Steppe mouse),131,3,130,,InterPro:IPR051445
A0A8C6I405,UPAR/Ly6 domain-containing protein,Mus spicilegus (Steppe mouse),109,17,78,,InterPro:IPR051445
A0A8C6I414,UPAR/Ly6 domain-containing protein,Mus spicilegus (Steppe mouse),94,2,63,,InterPro:IPR051445
A0A8C6MZW9,Lymphocyte antigen 6H,Mus spicilegus (Steppe mouse),160,20,160,,InterPro:IPR051445
A0A8C6N2D9,UPAR/Ly6 domain-containing protein,Mus spicilegus (Steppe mouse),134,2,134,,InterPro:IPR051445
A0A8C6QBC1,UPAR/Ly6 domain-containing protein,Nannospalax galili (Northern Israeli blind subterranean mole rat),160,20,160,,InterPro:IPR051445
A0A8C6QEB9,Lymphocyte antigen 6H,Nannospalax galili (Northern Israeli blind subterranean mole rat),139,1,139,,InterPro:IPR051445
A0A8C6QNW1,UPAR/Ly6 domain-containing protein,Nannospalax galili (Northern Israeli blind subterranean mole rat),137,2,137,,InterPro:IPR051445
A0A8C6W3H2,UPAR/Ly6 domain-containing protein,Nannospalax galili (Northern Israeli blind subterranean mole rat),137,11,137,,InterPro:IPR051445
A0A8C7ATJ7,UPAR/Ly6 domain-containing protein,Neovison vison (American mink),137,4,135,,InterPro:IPR051445
A0A8C7AUG1,Lymphocyte antigen 6H,Neovison vison (American mink),161,20,161,,InterPro:IPR051445
A0A8C7AWI9,UPAR/Ly6 domain-containing protein,Neovison vison (American mink),157,31,157,,InterPro:IPR051445
A0A8C8URL7,UPAR/Ly6 domain-containing protein,Peromyscus maniculatus bairdii (Prairie deer mouse),140,2,140,,InterPro:IPR051445
A0A8C8W2C3,UPAR/Ly6 domain-containing protein,Peromyscus maniculatus bairdii (Prairie deer mouse),79,2,76,,InterPro:IPR051445
A0A8C8WAB2,Lymphocyte antigen 6H,Panthera leo (Lion),161,20,161,,InterPro:IPR051445
A0A8C8WAE2,Lymphocyte antigen 6H,Panthera leo (Lion),217,90,217,,InterPro:IPR051445
A0A8C8YDN7,UPAR/Ly6 domain-containing protein,Prolemur simus (Greater bamboo lemur),138,4,138,,InterPro:IPR051445
A0A8C8YGN1,Lymphocyte antigen 6H,Prolemur simus (Greater bamboo lemur),161,21,161,,InterPro:IPR051445
A0A8C9CCF7,UPAR/Ly6 domain-containing protein,Phocoena sinus (Vaquita),138,11,138,,InterPro:IPR051445
A0A8C9CCP5,Lymphocyte antigen 6H,Phocoena sinus (Vaquita),161,20,161,,InterPro:IPR051445
A0A8C9CV76,UPAR/Ly6 domain-containing protein,Panthera leo (Lion),177,54,177,,InterPro:IPR051445
A0A8C9HY37,Lymphocyte antigen 6H,Piliocolobus tephrosceles (Ugandan red Colobus),159,18,159,,InterPro:IPR051445
A0A8C9J9W8,UPAR/Ly6 domain-containing protein,Panthera tigris altaica (Siberian tiger),71,3,71,,InterPro:IPR051445
A0A8C9KNW1,Lymphocyte antigen 6H,Panthera tigris altaica (Siberian tiger),136,27,136,,InterPro:IPR051445
A0A8C9KQJ1,Lymphocyte antigen 6H,Panthera tigris altaica (Siberian tiger),122,22,122,,InterPro:IPR051445
A0A8C9LTS9,UPAR/Ly6 domain-containing protein,Piliocolobus tephrosceles (Ugandan red Colobus),138,1,138,,InterPro:IPR051445
A0A8C9PVV4,Lymphocyte antigen 6H,Spermophilus dauricus (Daurian ground squirrel),152,11,152,,InterPro:IPR051445
A0A8D0N6X2,Lymphocyte antigen 6H,Sus scrofa (Pig),161,20,161,,InterPro:IPR051445
A0A8D0V359,Lymphocyte antigen 6H,Sus scrofa (Pig),164,23,164,,InterPro:IPR051445
A0A8D1D9P1,Lymphocyte antigen 6H,Sus scrofa (Pig),164,23,164,,InterPro:IPR051445
A0A8D1GMH2,UPAR/Ly6 domain-containing protein,Sus scrofa (Pig),138,3,137,,InterPro:IPR051445
A0A8D1GMI0,Lymphocyte antigen 6H,Sus scrofa (Pig),160,19,160,,InterPro:IPR051445
A0A8D1KRN6,Lymphocyte antigen 6H,Sus scrofa (Pig),164,23,164,,InterPro:IPR051445
A0A8D1S981,Lymphocyte antigen 6H,Sus scrofa (Pig),160,19,160,,InterPro:IPR051445
A0A8D1SRI8,UPAR/Ly6 domain-containing protein,Sus scrofa (Pig),138,3,137,,InterPro:IPR051445
A0A8D1UF78,Lymphocyte antigen 6H,Sus scrofa (Pig),164,23,164,,InterPro:IPR051445
A0A8D1UNB0,Lymphocyte antigen 6H,Sus scrofa (Pig),160,19,160,,InterPro:IPR051445
A0A8D1YZS3,UPAR/Ly6 domain-containing protein,Sus scrofa (Pig),130,3,129,,InterPro:IPR051445
A0A8D1Z075,UPAR/Ly6 domain-containing protein,Sus scrofa (Pig),138,3,137,,InterPro:IPR051445
A0A8D2DU39,Lymphocyte antigen 6H,Sciurus vulgaris (Eurasian red squirrel),161,20,161,,InterPro:IPR051445
A0A8D2F8X6,Lymphocyte antigen 6H,Theropithecus gelada (Gelada baboon),161,20,161,,InterPro:IPR051445
A0A8D2FHY8,UPAR/Ly6 domain-containing protein,Theropithecus gelada (Gelada baboon),138,1,138,,InterPro:IPR051445
A0A8D2IJH5,Lymphocyte antigen 6H,Urocitellus parryii (Arctic ground squirrel),140,1,140,,InterPro:IPR051445
A0A8D2ILY9,Lymphocyte antigen 6H,Urocitellus parryii (Arctic ground squirrel),161,20,161,,InterPro:IPR051445
A0A8I3RYC5,Lymphocyte antigen 6H,Canis lupus familiaris (Dog),434,293,434,,InterPro:IPR051445
A0A8I3S107,UPAR/Ly6 domain-containing protein,Canis lupus familiaris (Dog),136,3,135,,InterPro:IPR051445
A0A8I3S136,Lymphocyte antigen 6H,Canis lupus familiaris (Dog),140,1,140,,InterPro:IPR051445
A0A8I5ZQZ8,UPAR/Ly6 domain-containing protein,Rattus norvegicus (Rat),79,2,75,,InterPro:IPR051445
A0A8I6A377,UPAR/Ly6 domain-containing protein,Rattus norvegicus (Rat),151,2,135,,InterPro:IPR051445
A0A8I6AQU6,UPAR/Ly6 domain-containing protein,Rattus norvegicus (Rat),168,34,168,,InterPro:IPR051445
A0A8I6ASR0,UPAR/Ly6 domain-containing protein,Rattus norvegicus (Rat),228,50,228,,InterPro:IPR051445
A0A8I6G6H8,UPAR/Ly6 domain-containing protein,Rattus norvegicus (Rat),140,3,140,,InterPro:IPR051445
A0A8J6A7S1,UPAR/Ly6 domain-containing protein,Galemys pyrenaicus (Iberian desman),200,59,200,,InterPro:IPR051445
A0A8J6AAU5,Lymphocyte antigen 6H,Galemys pyrenaicus (Iberian desman),69,1,69,,InterPro:IPR051445
A0A8J6GXP2,Lymphocyte antigen 6H,Microtus ochrogaster (Prairie vole),144,1,143,,InterPro:IPR051445
A0A8J6GYU6,UPAR/Ly6 domain-containing protein,Microtus ochrogaster (Prairie vole),168,31,168,,InterPro:IPR051445
A0A8M1FEE1,UPAR/Ly6 domain-containing protein,Ursus maritimus (Polar bear),184,19,183,,InterPro:IPR051445
A0A8M1FEE9,UPAR/Ly6 domain-containing protein,Ursus maritimus (Polar bear),127,4,115,,InterPro:IPR051445
A0A8M1FHI8,Lymphocyte antigen 6H,Ursus maritimus (Polar bear),182,41,182,,InterPro:IPR051445
A0A8M1FML9,Lymphocyte antigen 6L,Ursus maritimus (Polar bear),178,18,83,,InterPro:IPR051445
A0A8M1FMM4,Lymphocyte antigen 6H,Ursus maritimus (Polar bear),140,1,140,,InterPro:IPR051445
A0A8M1MB83,UPAR/Ly6 domain-containing protein,Neomonachus schauinslandi (Hawaiian monk seal),136,1,135,,InterPro:IPR051445
A0A8P0N4H5,Lymphocyte antigen 6H,Canis lupus familiaris (Dog),160,19,160,,InterPro:IPR051445
A0A8P0NNY2,UPAR/Ly6 domain-containing protein,Canis lupus familiaris (Dog),136,3,133,,InterPro:IPR051445
A0A8T2MJG3,UPAR/Ly6 domain-containing protein,Albula glossodonta (roundjaw bonefish),133,31,121,,InterPro:IPR051445
A0A8U0RVI1,UPAR/Ly6 domain-containing protein,Mustela putorius furo (European domestic ferret),148,22,148,,InterPro:IPR051445
A0A8U0RW76,Lymphocyte antigen 6H,Mustela putorius furo (European domestic ferret),140,2,140,,InterPro:IPR051445
A0A9B0SWZ9,Lymphocyte antigen 6H,Chrysochloris asiatica (Cape golden mole),140,1,140,,InterPro:IPR051445
A0A9B0T3R8,Snake toxin/toxin-like domain-containing protein,Chrysochloris asiatica (Cape golden mole),123,3,118,,InterPro:IPR051445
A0A9J7GNH9,Lymphocyte antigen 6H,Cricetulus griseus (Chinese hamster),287,148,287,,InterPro:IPR051445
A0A9J7GS56,UPAR/Ly6 domain-containing protein,Cricetulus griseus (Chinese hamster),138,2,138,,InterPro:IPR051445
A0A9L0IPZ1,UPAR/Ly6 domain-containing protein,Equus asinus (Donkey),137,1,137,,InterPro:IPR051445
A0A9L0K7I1,UPAR/Ly6 domain-containing protein,Equus asinus (Donkey),139,1,139,,InterPro:IPR051445
A0A9L0K8S0,Lymphocyte antigen 6H,Equus asinus (Donkey),161,20,161,,InterPro:IPR051445
A0A9L0KGF0,UPAR/Ly6 domain-containing protein,Equus asinus (Donkey),139,1,139,,InterPro:IPR051445
A0A9V1EWY6,UPAR/Ly6 domain-containing protein,Panthera pardus (Leopard),142,1,142,,InterPro:IPR051445
A0A9W2V079,Lymphocyte antigen 6H,Panthera pardus (Leopard),140,2,140,,InterPro:IPR051445
A0A9W2V0G3,UPAR/Ly6 domain-containing protein,Panthera pardus (Leopard),135,2,135,,InterPro:IPR051445
A0A9W2X6I2,Lymphocyte antigen 6H isoform X3,Physeter macrocephalus (Sperm whale),115,47,112,,InterPro:IPR051445
A0A9W2X6N6,Lymphocyte antigen 6H,Physeter macrocephalus (Sperm whale),188,47,188,,InterPro:IPR051445
A0A9W3EYF8,UPAR/Ly6 domain-containing protein,Camelus bactrianus (Bactrian camel),138,1,138,,InterPro:IPR051445
A0A9W3GWY2,Lymphocyte antigen 6H,Camelus bactrianus (Bactrian camel),140,1,140,,InterPro:IPR051445
A0A9X9LR61,UPAR/Ly6 domain-containing protein,Gulo gulo (Wolverine),78,18,78,,InterPro:IPR051445
A0A9X9PWV0,UPAR/Ly6 domain-containing protein,Gulo gulo (Wolverine),113,3,113,,InterPro:IPR051445
A0AA40HIG7,UPAR/Ly6 domain-containing protein,Cnephaeus nilssonii (Northern bat),215,140,214,,InterPro:IPR051445
A0AA40HIH1,UPAR/Ly6 domain-containing protein,Cnephaeus nilssonii (Northern bat),130,1,126,,InterPro:IPR051445
A0AA41T421,UPAR/Ly6 domain-containing protein,Sciurus carolinensis (Eastern gray squirrel),162,38,162,,InterPro:IPR051445
A0AA41T4V3,Lymphocyte antigen 6H,Sciurus carolinensis (Eastern gray squirrel),135,1,135,,InterPro:IPR051445
A0AAA9TXJ1,UPAR/Ly6 domain-containing protein,Bos taurus (Bovine),138,2,138,,InterPro:IPR051445
A0AAJ7I1E7,Lymphocyte antigen 6H,Rhinopithecus bieti (Black snub-nosed monkey),140,1,140,,InterPro:IPR051445
A0AAU9ZEH1,Lymphocyte antigen 6H,Phodopus roborovskii (Roborovski's desert hamster),139,1,139,,InterPro:IPR051445
A0AAU9ZFM2,UPAR/Ly6 domain-containing protein,Phodopus roborovskii (Roborovski's desert hamster),131,11,131,,InterPro:IPR051445
A0AAU9ZG58,UPAR/Ly6 domain-containing protein,Phodopus roborovskii (Roborovski's desert hamster),140,1,140,,InterPro:IPR051445
A0AAW0H265,UPAR/Ly6 domain-containing protein,Myodes glareolus (Bank vole),235,97,235,,InterPro:IPR051445
A0AAW0H2X7,UPAR/Ly6 domain-containing protein,Myodes glareolus (Bank vole),149,2,148,,InterPro:IPR051445
A0AAW0H5X1,Lymphocyte antigen 6H,Myodes glareolus (Bank vole),165,21,164,,InterPro:IPR051445
A0AAW1Z0R2,UPAR/Ly6 domain-containing protein,Culter alburnus (Topmouth culter),121,16,116,,InterPro:IPR051445
A0AAX6NVI3,Lymphocyte antigen 6H,Heterocephalus glaber (Naked mole rat),213,72,212,,InterPro:IPR051445
A0AAX6NVK6,Lymphocyte antigen 6H,Heterocephalus glaber (Naked mole rat),260,119,259,,InterPro:IPR051445
A0AAX6NVY2,UPAR/Ly6 domain-containing protein,Heterocephalus glaber (Naked mole rat),161,3,135,,InterPro:IPR051445
A0AAX6SHQ5,UPAR/Ly6 domain-containing protein,Heterocephalus glaber (Naked mole rat),148,2,119,,InterPro:IPR051445
A0ABA7IXF8,Uncharacterized protein,Mus musculus (Mouse),71,1,67,,InterPro:IPR051445
A0ABA7IXG5,Uncharacterized protein,Mus musculus (Mouse),140,1,140,,InterPro:IPR051445
A0ABD2DKM6,Lymphocyte antigen 6H isoform b,Daubentonia madagascariensis (Aye-aye),161,20,161,,InterPro:IPR051445
A0ABD2DL30,Lymphocyte antigen 6H isoform a,Daubentonia madagascariensis (Aye-aye),140,1,140,,InterPro:IPR051445
A0JNB3,Lymphocyte antigen 6H,Bos taurus (Bovine),140,1,140,,InterPro:IPR051445
A6HS03,UPAR/Ly6 domain-containing protein,Rattus norvegicus (Rat),102,3,102,,InterPro:IPR051445
A6HS04,UPAR/Ly6 domain-containing protein,Rattus norvegicus (Rat),135,2,135,,InterPro:IPR051445
A6HS05,UPAR/Ly6 domain-containing protein,Rattus norvegicus (Rat),93,2,93,,InterPro:IPR051445
A6HS09,Lymphocyte antigen 6H,Rattus norvegicus (Rat),139,1,139,,InterPro:IPR051445
B0BN41,UPAR/Ly6 domain-containing protein,Rattus norvegicus (Rat),134,2,134,,InterPro:IPR051445
B5DFM3,Lymphocyte antigen 6H,Rattus norvegicus (Rat),181,41,181,,InterPro:IPR051445
B7ZN85,UPAR/Ly6 domain-containing protein,Mus musculus (Mouse),134,3,133,,InterPro:IPR051445
D2H2M2,Lymphocyte antigen 6H,Ailuropoda melanoleuca (Giant panda),132,5,132,,InterPro:IPR051445
F1LNW6,Lymphocyte antigen 6H,Rattus norvegicus (Rat),321,181,321,,InterPro:IPR051445
F1MDR2,Lymphocyte antigen 6H,Bos taurus (Bovine),140,1,140,,InterPro:IPR051445
F7CK81,Lymphocyte antigen 6H,Equus caballus (Horse),140,1,140,,InterPro:IPR051445
F7DAF1,Lymphocyte antigen 6H,Callithrix jacchus (White-tufted-ear marmoset),326,185,326,,InterPro:IPR051445
F7EK16,UPAR/Ly6 domain-containing protein,Rattus norvegicus (Rat),125,15,125,,InterPro:IPR051445
F7EWC5,UPAR/Ly6 domain-containing protein,Rattus norvegicus (Rat),139,6,139,,InterPro:IPR051445
F7FV44,UPAR/Ly6 domain-containing protein,Callithrix jacchus (White-tufted-ear marmoset),139,1,139,,InterPro:IPR051445
G1LV79,UPAR/Ly6 domain-containing protein,Ailuropoda melanoleuca (Giant panda),135,1,134,,InterPro:IPR051445
G1QLA7,Lymphocyte antigen 6H,Nomascus leucogenys (Northern white-cheeked gibbon),161,20,161,,InterPro:IPR051445
G3I5I6,Lymphocyte antigen 6H,Cricetulus griseus (Chinese hamster),139,1,139,,InterPro:IPR051445
G3I5I7,UPAR/Ly6 domain-containing protein,Cricetulus griseus (Chinese hamster),140,2,140,,InterPro:IPR051445
G3QHR2,Lymphocyte antigen 6H,Gorilla gorilla gorilla (Western lowland gorilla),161,20,161,,InterPro:IPR051445
G3S9G8,UPAR/Ly6 domain-containing protein,Gorilla gorilla gorilla (Western lowland gorilla),138,1,138,,InterPro:IPR051445
G3T0Y9,UPAR/Ly6 domain-containing protein,Loxodonta africana (African elephant),126,1,126,,InterPro:IPR051445
G3UDR6,UPAR/Ly6 domain-containing protein,Loxodonta africana (African elephant),127,7,126,,InterPro:IPR051445
G3UFD6,UPAR/Ly6 domain-containing protein,Loxodonta africana (African elephant),150,3,149,,InterPro:IPR051445
G5AWG2,Lymphocyte antigen 6H,Heterocephalus glaber (Naked mole rat),141,1,140,,InterPro:IPR051445
G5AWG3,UPAR/Ly6 domain-containing protein,Heterocephalus glaber (Naked mole rat),137,2,137,,InterPro:IPR051445
G5AWG4,UPAR/Ly6 domain-containing protein,Heterocephalus glaber (Naked mole rat),133,1,132,,InterPro:IPR051445
G9K905,UPAR/Ly6 domain-containing protein,Mustela putorius furo (European domestic ferret),76,1,76,,InterPro:IPR051445
G9L2A8,UPAR/Ly6 domain-containing protein,Mustela putorius furo (European domestic ferret),143,1,143,,InterPro:IPR051445
H0XCE8,Lymphocyte antigen 6H,Otolemur garnettii (Small-eared galago),180,39,180,,InterPro:IPR051445
H0XTB1,UPAR/Ly6 domain-containing protein,Otolemur garnettii (Small-eared galago),143,5,143,,InterPro:IPR051445
H2QWT7,Lymphocyte antigen 6H,Pan troglodytes (Chimpanzee),161,20,161,,InterPro:IPR051445
H3BJG9,Lymphocyte antigen 6L,Mus musculus (Mouse),140,3,140,,InterPro:IPR051445
H3BQJ8,Lymphocyte antigen 6L,Homo sapiens (Human),138,2,138,,InterPro:IPR051445
I3LZF6,Lymphocyte antigen 6H,Ictidomys tridecemlineatus (Thirteen-lined ground squirrel),140,1,140,,InterPro:IPR051445
K9IGH2,UPAR/Ly6 domain-containing protein,Desmodus rotundus (Vampire bat),150,1,149,,InterPro:IPR051445
L5KLN7,Lymphocyte antigen 6H,Pteropus alecto (Black flying fox),140,2,140,,InterPro:IPR051445
L8J010,Lymphocyte antigen 6H,Bos mutus (wild yak),160,19,160,,InterPro:IPR051445
L9KKD7,UPAR/Ly6 domain-containing protein,Tupaia chinensis (Chinese tree shrew),423,15,167,,InterPro:IPR051445
L9KKY8,UPAR/Ly6 domain-containing protein,Tupaia chinensis (Chinese tree shrew),125,1,125,,InterPro:IPR051445
L9KLQ3,Lymphocyte antigen 6H,Tupaia chinensis (Chinese tree shrew),465,347,465,,InterPro:IPR051445
M3WDC3,Lymphocyte antigen 6H,Felis catus (Cat),140,2,140,,InterPro:IPR051445
M3YAT8,Lymphocyte antigen 6H,Mustela putorius furo (European domestic ferret),161,20,161,,InterPro:IPR051445
O94772,Lymphocyte antigen 6H,Homo sapiens (Human),140,1,140,,InterPro:IPR051445
P05533,Lymphocyte antigen 6A-2/6E-1,Mus musculus (Mouse),134,2,134,,InterPro:IPR051445
P0CW02,Lymphocyte antigen 6C1,Mus musculus (Mouse),131,2,131,,InterPro:IPR051445
P0CW03,Lymphocyte antigen 6C2,Mus musculus (Mouse),131,2,131,,InterPro:IPR051445
P0DTL4,Lymphocyte antigen 6S,Homo sapiens (Human),134,3,134,,InterPro:IPR051445
P35460,Lymphocyte antigen 6F,Mus musculus (Mouse),134,2,134,,InterPro:IPR051445
P35461,Lymphocyte antigen 6G,Mus musculus (Mouse),134,3,133,,InterPro:IPR051445
P97294,UPAR/Ly6 domain-containing protein,Mus musculus (Mouse),102,2,64,,InterPro:IPR051445
Q3U8E9,UPAR/Ly6 domain-containing protein,Mus musculus (Mouse),110,1,110,,InterPro:IPR051445
