protein_id,protein_name,organism,sequence_length,domain_start,domain_end,domain_score,signature_name
A0A7N5JKD5,Ig-like domain-containing protein,Ailuropoda melanoleuca (Giant panda),299,1,294,,InterPro:IPR026524
A0A7N5KCF2,UPAR/Ly6 domain-containing protein,Ailuropoda melanoleuca (Giant panda),133,19,132,,InterPro:IPR026524
A0A803TBY5,Ig-like domain-containing protein,Anolis carolinensis (Green anole),332,39,331,,InterPro:IPR026524
A0A811YJA5,Ig-like domain-containing protein,Nyctereutes procyonoides (Raccoon dog),299,1,294,,InterPro:IPR026524
A0A811YTH7,UPAR/Ly6 domain-containing protein,Nyctereutes procyonoides (Raccoon dog),141,19,140,,InterPro:IPR026524
A0A834UW92,Ig-like domain-containing protein,Marmota monax (Woodchuck),260,1,259,,InterPro:IPR026524
A0A835ZVD1,UPAR/Ly6 domain-containing protein,Ovis aries (Sheep),275,144,274,,InterPro:IPR026524
A0A8B6YAG3,Ig-like domain-containing protein,Camelus ferus (Wild bactrian camel),299,1,295,,InterPro:IPR026524
A0A8B7ANG8,Ig-like domain-containing protein,Orycteropus afer afer,301,1,297,,InterPro:IPR026524
A0A8B7AQ52,Lymphocyte antigen 6 complex locus protein G6d,Orycteropus afer afer,140,19,137,,InterPro:IPR026524
A0A8B7EPX6,Ig-like domain-containing protein,Microcebus murinus (Gray mouse lemur),295,1,291,,InterPro:IPR026524
A0A8B7Q0C0,Lymphocyte antigen 6 complex locus protein G6d,Hipposideros armiger (Great Himalayan leaf-nosed bat),101,11,97,,InterPro:IPR026524
A0A8B7Q339,Ig-like domain-containing protein,Hipposideros armiger (Great Himalayan leaf-nosed bat),302,1,295,,InterPro:IPR026524
A0A8B7VKL8,Ig-like domain-containing protein,Castor canadensis (American beaver),293,1,292,,InterPro:IPR026524
A0A8B7VM14,UPAR/Ly6 domain-containing protein,Castor canadensis (American beaver),141,19,138,,InterPro:IPR026524
A0A8B8YQN3,Lymphocyte antigen 6 complex locus protein G6d,Balaenoptera musculus (Blue whale),175,31,174,,InterPro:IPR026524
A0A8B8YWQ3,Lymphocyte antigen 6 complex locus protein G6d,Balaenoptera musculus (Blue whale),141,19,140,,InterPro:IPR026524
A0A8B9XR58,UPAR/Ly6 domain-containing protein,Bos mutus grunniens (Wild yak),133,19,132,,InterPro:IPR026524
A0A8C0ADF1,Ig-like domain-containing protein,Bos mutus grunniens (Wild yak),299,1,295,,InterPro:IPR026524
A0A8C0DR78,Ig-like domain-containing protein,Balaenoptera musculus (Blue whale),299,1,294,,InterPro:IPR026524
A0A8C0I3L7,UPAR/Ly6 domain-containing protein,Balaenoptera musculus (Blue whale),133,19,132,,InterPro:IPR026524
A0A8C0IMX5,Ig-like domain-containing protein,Chelonoidis abingdonii (Abingdon island giant tortoise),139,4,120,,InterPro:IPR026524
A0A8C0L951,Ig-like domain-containing protein,Canis lupus dingo (dingo),292,1,291,,InterPro:IPR026524
A0A8C0MGU3,Ig-like domain-containing protein,Canis lupus familiaris (Dog),299,1,294,,InterPro:IPR026524
A0A8C0R4V0,UPAR/Ly6 domain-containing protein,Canis lupus dingo (dingo),149,27,148,,InterPro:IPR026524
A0A8C0WFM8,Uncharacterized protein,Castor canadensis (American beaver),101,17,97,,InterPro:IPR026524
A0A8C0WHF9,Ig-like domain-containing protein,Castor canadensis (American beaver),292,1,291,,InterPro:IPR026524
A0A8C0WI90,UPAR/Ly6 domain-containing protein,Castor canadensis (American beaver),139,19,138,,InterPro:IPR026524
A0A8C0YUX1,Ig-like domain-containing protein,Canis lupus familiaris (Dog),299,1,294,,InterPro:IPR026524
A0A8C0ZQF4,Ig-like domain-containing protein,Castor canadensis (American beaver),290,10,286,,InterPro:IPR026524
A0A8C2RX30,UPAR/Ly6 domain-containing protein,Capra hircus (Goat),133,19,132,,InterPro:IPR026524
A0A8C2VCS0,UPAR/Ly6 domain-containing protein,Chinchilla lanigera (Long-tailed chinchilla),121,3,118,,InterPro:IPR026524
A0A8C2VIN3,Immunoglobulin domain-containing protein,Chinchilla lanigera (Long-tailed chinchilla),299,1,294,,InterPro:IPR026524
A0A8C3P618,Ig-like domain-containing protein,Chrysemys picta bellii (Western painted turtle),137,6,120,,InterPro:IPR026524
A0A8C3SCR7,Ig-like domain-containing protein,Chelydra serpentina (Snapping turtle),300,6,286,,InterPro:IPR026524
A0A8C3YD73,Ig-like domain-containing protein,Catagonus wagneri (Chacoan peccary),299,1,295,,InterPro:IPR026524
A0A8C4MBU6,UPAR/Ly6 domain-containing protein,Equus asinus (Donkey),186,63,185,,InterPro:IPR026524
A0A8C4PQS9,Ig-like domain-containing protein,Equus asinus (Donkey),299,1,294,,InterPro:IPR026524
A0A8C4WN35,Ig-like domain-containing protein,Gopherus evgoodei (Goodes thornscrub tortoise),374,6,253,,InterPro:IPR026524
A0A8C4WTV8,Ig-like domain-containing protein,Gopherus evgoodei (Goodes thornscrub tortoise),297,20,284,,InterPro:IPR026524
A0A8C5W5G7,Ig-like domain-containing protein,Microcebus murinus (Gray mouse lemur),309,1,270,,InterPro:IPR026524
A0A8C5ZAZ7,UPAR/Ly6 domain-containing protein,Marmota marmota marmota (Alpine marmot),139,19,138,,InterPro:IPR026524
A0A8C5ZDT6,ATP synthase F0 subunit 8,Marmota marmota marmota (Alpine marmot),101,18,97,,InterPro:IPR026524
A0A8C6BQ99,Ig-like domain-containing protein,Monodon monoceros (Narwhal),299,1,294,,InterPro:IPR026524
A0A8C6ESE0,Ig-like domain-containing protein,Marmota marmota marmota (Alpine marmot),299,1,295,,InterPro:IPR026524
A0A8C6FQB9,Ig-like domain-containing protein,Moschus moschiferus (Siberian musk deer),299,1,295,,InterPro:IPR026524
A0A8C6GHP7,UPAR/Ly6 domain-containing protein,Mus spicilegus (Steppe mouse),126,10,126,,InterPro:IPR026524
A0A8C6GHX9,UPAR/Ly6 domain-containing protein,Mus spicilegus (Steppe mouse),153,37,153,,InterPro:IPR026524
A0A8C6GIU9,Ig-like domain-containing protein,Mus spicilegus (Steppe mouse),301,1,297,,InterPro:IPR026524
A0A8C6QH14,Ig-like domain-containing protein,Nannospalax galili (Northern Israeli blind subterranean mole rat),300,1,296,,InterPro:IPR026524
A0A8C6RX46,UPAR/Ly6 domain-containing protein,Nannospalax galili (Northern Israeli blind subterranean mole rat),132,19,132,,InterPro:IPR026524
A0A8C6VEW1,Ig-like domain-containing protein,Naja naja (Indian cobra),312,26,294,,InterPro:IPR026524
A0A8C6VKX5,Ig-like domain-containing protein,Naja naja (Indian cobra),317,26,317,,InterPro:IPR026524
A0A8C7B839,UPAR/Ly6 domain-containing protein,Neovison vison (American mink),133,19,130,,InterPro:IPR026524
A0A8C7BKK6,Ig-like domain-containing protein,Neovison vison (American mink),299,1,295,,InterPro:IPR026524
A0A8C8RFL2,Ig-like domain-containing protein,Pelusios castaneus (West African mud turtle),156,4,111,,InterPro:IPR026524
A0A8C8RMQ6,Ig-like domain-containing protein,Pelusios castaneus (West African mud turtle),295,6,124,,InterPro:IPR026524
A0A8C8T161,UPAR/Ly6 domain-containing protein,Peromyscus maniculatus bairdii (Prairie deer mouse),132,19,131,,InterPro:IPR026524
A0A8C8WZ97,Ig-like domain-containing protein,Panthera leo (Lion),302,1,297,,InterPro:IPR026524
A0A8C8WZK3,UPAR/Ly6 domain-containing protein,Panthera leo (Lion),132,19,132,,InterPro:IPR026524
A0A8C8ZZM0,Ig-like domain-containing protein,Prolemur simus (Greater bamboo lemur),351,1,286,,InterPro:IPR026524
A0A8C9A2T3,Ig-like domain-containing protein,Prolemur simus (Greater bamboo lemur),295,1,291,,InterPro:IPR026524
A0A8C9A6P7,UPAR/Ly6 domain-containing protein,Prolemur simus (Greater bamboo lemur),174,4,173,,InterPro:IPR026524
A0A8C9A6W5,UPAR/Ly6 domain-containing protein,Prolemur simus (Greater bamboo lemur),141,19,140,,InterPro:IPR026524
A0A8C9A8Y1,Ig-like domain-containing protein,Prolemur simus (Greater bamboo lemur),388,1,387,,InterPro:IPR026524
A0A8C9EFC8,Ig-like domain-containing protein,Phocoena sinus (Vaquita),299,1,295,,InterPro:IPR026524
A0A8C9INL2,Ig-like domain-containing protein,Piliocolobus tephrosceles (Ugandan red Colobus),382,1,381,,InterPro:IPR026524
A0A8C9INZ0,Ig-like domain-containing protein,Piliocolobus tephrosceles (Ugandan red Colobus),297,1,293,,InterPro:IPR026524
A0A8C9JXN9,UPAR/Ly6 domain-containing protein,Panthera tigris altaica (Siberian tiger),129,19,129,,InterPro:IPR026524
A0A8C9KDN1,Ig-like domain-containing protein,Panthera tigris altaica (Siberian tiger),302,1,297,,InterPro:IPR026524
A0A8C9PBD2,Uncharacterized protein,Spermophilus dauricus (Daurian ground squirrel),101,19,97,,InterPro:IPR026524
A0A8C9PEU2,Ig-like domain-containing protein,Spermophilus dauricus (Daurian ground squirrel),299,1,295,,InterPro:IPR026524
A0A8C9UM27,UPAR/Ly6 domain-containing protein,Spermophilus dauricus (Daurian ground squirrel),139,19,138,,InterPro:IPR026524
A0A8D0BPR5,Ig-like domain-containing protein,Salvator merianae (Argentine black and white tegu),138,27,111,,InterPro:IPR026524
A0A8D0KAD9,Lymphocyte antigen 6 complex locus G6F,Sus scrofa (Pig),65,1,61,,InterPro:IPR026524
A0A8D0QBY1,UPAR/Ly6 domain-containing protein,Sus scrofa (Pig),154,1,153,,InterPro:IPR026524
A0A8D0QGE9,Ig-like domain-containing protein,Sus scrofa (Pig),445,11,285,,InterPro:IPR026524
A0A8D0UEP2,UPAR/Ly6 domain-containing protein,Sus scrofa (Pig),133,10,132,,InterPro:IPR026524
A0A8D0XLD5,Uncharacterized protein,Sus scrofa (Pig),280,11,270,,InterPro:IPR026524
A0A8D1JI64,Ig-like domain-containing protein,Sus scrofa (Pig),445,11,285,,InterPro:IPR026524
A0A8D1JTE7,UPAR/Ly6 domain-containing protein,Sus scrofa (Pig),141,18,140,,InterPro:IPR026524
A0A8D1RFJ2,Ig-like domain-containing protein,Sus scrofa (Pig),445,11,285,,InterPro:IPR026524
A0A8D1YQ50,UPAR/Ly6 domain-containing protein,Sus scrofa (Pig),154,1,153,,InterPro:IPR026524
A0A8D2DFG1,Ig-like domain-containing protein,Sciurus vulgaris (Eurasian red squirrel),299,1,294,,InterPro:IPR026524
A0A8D2DGL0,UPAR/Ly6 domain-containing protein,Sciurus vulgaris (Eurasian red squirrel),133,19,132,,InterPro:IPR026524
A0A8D2GMD2,Ig-like domain-containing protein,Theropithecus gelada (Gelada baboon),297,1,293,,InterPro:IPR026524
A0A8D2I4Z4,Ig-like domain-containing protein,Urocitellus parryii (Arctic ground squirrel),299,1,295,,InterPro:IPR026524
A0A8D2IAF0,Lymphocyte antigen 6 family member G6F,Urocitellus parryii (Arctic ground squirrel),101,18,97,,InterPro:IPR026524
A0A8D2IC91,UPAR/Ly6 domain-containing protein,Urocitellus parryii (Arctic ground squirrel),139,19,138,,InterPro:IPR026524
A0A8D2K261,UPAR/Ly6 domain-containing protein,Theropithecus gelada (Gelada baboon),148,74,147,,InterPro:IPR026524
A0A8I3NMA5,Ig-like domain-containing protein,Canis lupus familiaris (Dog),299,1,294,,InterPro:IPR026524
A0A8I3NMI6,UPAR/Ly6 domain-containing protein,Canis lupus familiaris (Dog),149,27,148,,InterPro:IPR026524
A0A8I5UHA2,Ig-like domain-containing protein,Pongo abelii (Sumatran orangutan),298,1,294,,InterPro:IPR026524
A0A8J5ZVT7,Ig-like domain-containing protein,Galemys pyrenaicus (Iberian desman),385,1,259,,InterPro:IPR026524
A0A8J6G8V6,UPAR/Ly6 domain-containing protein,Microtus ochrogaster (Prairie vole),136,20,136,,InterPro:IPR026524
A0A8J6KP75,Ig-like domain-containing protein,Microtus ochrogaster (Prairie vole),304,124,262,,InterPro:IPR026524
A0A8M1H4V3,Ig-like domain-containing protein,Ursus maritimus (Polar bear),407,16,406,,InterPro:IPR026524
A0A8P0N3T3,UPAR/Ly6 domain-containing protein,Canis lupus familiaris (Dog),149,27,148,,InterPro:IPR026524
A0A8P0N3W4,Ig-like domain-containing protein,Canis lupus familiaris (Dog),299,1,294,,InterPro:IPR026524
A0A8T1RZJ0,Ig-like domain-containing protein,Chelydra serpentina (Snapping turtle),263,43,236,,InterPro:IPR026524
A0A8T1S5D0,Uncharacterized protein,Chelydra serpentina (Snapping turtle),189,5,155,,InterPro:IPR026524
A0A9B0HBA7,Ig-like domain-containing protein,Odobenus rosmarus divergens (Pacific walrus),313,1,291,,InterPro:IPR026524
A0A9B0WZD9,UPAR/Ly6 domain-containing protein,Chrysochloris asiatica (Cape golden mole),142,19,139,,InterPro:IPR026524
A0A9B0X277,Ig-like domain-containing protein,Chrysochloris asiatica (Cape golden mole),299,1,295,,InterPro:IPR026524
A0A9D3XQ10,Ig-like domain-containing protein,Mauremys mutica (yellowpond turtle),114,7,108,,InterPro:IPR026524
A0A9F5IWI6,Ig-like domain-containing protein,Python bivittatus (Burmese python),315,24,314,,InterPro:IPR026524
A0A9J7KB19,Ig-like domain-containing protein,Cricetulus griseus (Chinese hamster),295,7,294,,InterPro:IPR026524
A0A9L0RTP4,UPAR/Ly6 domain-containing protein,Equus caballus (Horse),137,18,136,,InterPro:IPR026524
A0A9L0STB2,Ig-like domain-containing protein,Equus caballus (Horse),454,30,453,,InterPro:IPR026524
A0A9L0TD14,Ig-like domain-containing protein,Equus caballus (Horse),300,17,295,,InterPro:IPR026524
A0A9Q0XKK4,Ig-like domain-containing protein,Phrynocephalus forsythii,293,16,292,,InterPro:IPR026524
A0A9V1F2Z5,UPAR/Ly6 domain-containing protein,Panthera pardus (Leopard),138,19,138,,InterPro:IPR026524
A0A9W2VRD5,Ig-like domain-containing protein,Panthera pardus (Leopard),302,1,297,,InterPro:IPR026524
A0A9W2VRJ0,Ig-like domain-containing protein,Panthera pardus (Leopard),250,1,220,,InterPro:IPR026524
A0A9W3EYH0,UPAR/Ly6 domain-containing protein,Camelus bactrianus (Bactrian camel),141,19,140,,InterPro:IPR026524
A0A9W3GEJ7,Ig-like domain-containing protein,Camelus bactrianus (Bactrian camel),299,1,295,,InterPro:IPR026524
A0AA35JXL7,Immunoglobulin domain-containing protein,Podarcis lilfordi (Lilford's wall lizard),307,36,305,,InterPro:IPR026524
A0AA40HB50,Ig-like domain-containing protein,Cnephaeus nilssonii (Northern bat),298,1,294,,InterPro:IPR026524
A0AA41MJS7,Ig-like domain-containing protein,Sciurus carolinensis (Eastern gray squirrel),260,1,257,,InterPro:IPR026524
A0AA97JA18,Ig-like domain-containing protein,Eublepharis macularius (Leopard gecko),313,24,312,,InterPro:IPR026524
A0AAD4Y1X0,UPAR/Ly6 domain-containing protein,Ovis ammon polii,275,144,274,,InterPro:IPR026524
A0AAU9ZD75,UPAR/Ly6 domain-containing protein,Phodopus roborovskii (Roborovski's desert hamster),135,19,135,,InterPro:IPR026524
A0AAU9ZDB0,Ig-like domain-containing protein,Phodopus roborovskii (Roborovski's desert hamster),301,1,297,,InterPro:IPR026524
A0AAV7Q211,Ig-like domain-containing protein,Pleurodeles waltl (Iberian ribbed newt),356,4,257,,InterPro:IPR026524
A0AAW0H364,Ig-like domain-containing protein,Myodes glareolus (Bank vole),292,2,291,,InterPro:IPR026524
A0AAW0H6E3,UPAR/Ly6 domain-containing protein,Myodes glareolus (Bank vole),136,20,136,,InterPro:IPR026524
A0AAW1BUG6,Ig-like domain-containing protein,Crotalus adamanteus (Eastern diamondback rattlesnake),315,15,314,,InterPro:IPR026524
A0AAX6PA07,UPAR/Ly6 domain-containing protein,Heterocephalus glaber (Naked mole rat),191,59,190,,InterPro:IPR026524
A0AAX6PA09,Ig-like domain-containing protein,Heterocephalus glaber (Naked mole rat),346,49,341,,InterPro:IPR026524
A0AAX6T0N5,Ig-like domain-containing protein,Heterocephalus glaber (Naked mole rat),374,200,369,,InterPro:IPR026524
A0AB34HME4,Ig-like domain-containing protein,Eschrichtius robustus (California gray whale),258,1,169,,InterPro:IPR026524
A0ABD2F034,Lymphocyte antigen 6 complex locus protein G6d,Daubentonia madagascariensis (Aye-aye),73,1,71,,InterPro:IPR026524
A6KTS6,Lymphocyte antigen 6 complex locus protein G6d,Rattus norvegicus (Rat),113,1,112,,InterPro:IPR026524
B2RXM6,Ig-like domain-containing protein,Mus musculus (Mouse),300,1,296,,InterPro:IPR026524
B7ZWI6,Ig-like domain-containing protein,Mus musculus (Mouse),300,1,296,,InterPro:IPR026524
B9TSQ6,Ig-like domain-containing protein,Sus scrofa (Pig),299,1,295,,InterPro:IPR026524
B9TSR2,UPAR/Ly6 domain-containing protein,Sus scrofa (Pig),141,18,140,,InterPro:IPR026524
D2I4A1,Ig-like domain-containing protein,Ailuropoda melanoleuca (Giant panda),374,1,373,,InterPro:IPR026524
F1MRU5,Ig-like domain-containing protein,Bos taurus (Bovine),222,1,218,,InterPro:IPR026524
F6VBJ6,Ig-like domain-containing protein,Monodelphis domestica (Gray short-tailed opossum),297,1,292,,InterPro:IPR026524
F6XCG2,Ig-like domain-containing protein,Equus caballus (Horse),438,1,437,,InterPro:IPR026524
F7AM00,Ig-like domain-containing protein,Ornithorhynchus anatinus (Duckbill platypus),293,1,290,,InterPro:IPR026524
F7BUM1,TNF receptor superfamily member 13B,Equus caballus (Horse),227,1,91,,InterPro:IPR026524
G1PDR2,Ig-like domain-containing protein,Myotis lucifugus (Little brown bat),381,1,380,,InterPro:IPR026524
G1PXZ3,Ig-like domain-containing protein,Myotis lucifugus (Little brown bat),299,1,295,,InterPro:IPR026524
G1R304,Ig-like domain-containing protein,Nomascus leucogenys (Northern white-cheeked gibbon),297,1,293,,InterPro:IPR026524
G1U647,Uncharacterized protein,Oryctolagus cuniculus (Rabbit),148,4,124,,InterPro:IPR026524
G3HZF8,UPAR/Ly6 domain-containing protein,Cricetulus griseus (Chinese hamster),133,19,133,,InterPro:IPR026524
G3HZG0,Ig-like domain-containing protein,Cricetulus griseus (Chinese hamster),213,7,131,,InterPro:IPR026524
G3R3C2,Ig-like domain-containing protein,Gorilla gorilla gorilla (Western lowland gorilla),382,1,381,,InterPro:IPR026524
G3SX57,Ig-like domain-containing protein,Loxodonta africana (African elephant),299,1,294,,InterPro:IPR026524
G3TWG8,Ig-like domain-containing protein,Loxodonta africana (African elephant),386,1,385,,InterPro:IPR026524
G5C3F5,Ig-like domain-containing protein,Heterocephalus glaber (Naked mole rat),391,3,390,,InterPro:IPR026524
G7MRJ6,Ig-like domain-containing protein,Macaca mulatta (Rhesus macaque),382,1,381,,InterPro:IPR026524
G8F3X6,Ig-like domain-containing protein,Macaca fascicularis (Crab-eating macaque),215,1,215,,InterPro:IPR026524
H0VCJ9,Ig-like domain-containing protein,Cavia porcellus (Guinea pig),342,48,335,,InterPro:IPR026524
H0X2C7,Ig-like domain-containing protein,Otolemur garnettii (Small-eared galago),392,1,391,,InterPro:IPR026524
H2PIJ5,Ig-like domain-containing protein,Pongo abelii (Sumatran orangutan),364,3,363,,InterPro:IPR026524
H2QSN7,Ig-like domain-containing protein,Pan troglodytes (Chimpanzee),373,1,293,,InterPro:IPR026524
H2QSN8,Ig-like domain-containing protein,Pan troglodytes (Chimpanzee),286,1,272,,InterPro:IPR026524
I3MKA6,Ig-like domain-containing protein,Ictidomys tridecemlineatus (Thirteen-lined ground squirrel),300,1,296,,InterPro:IPR026524
L5L6P7,Ig-like domain-containing protein,Pteropus alecto (Black flying fox),292,1,290,,InterPro:IPR026524
L5LAN3,Ig-like domain-containing protein,Myotis davidii (David's myotis),299,1,295,,InterPro:IPR026524
L8I1Y5,Ig-like domain-containing protein,Bos mutus (wild yak),392,1,391,,InterPro:IPR026524
L9KGJ7,UPAR/Ly6 domain-containing protein,Tupaia chinensis (Chinese tree shrew),136,19,135,,InterPro:IPR026524
L9KH82,Ig-like domain-containing protein,Tupaia chinensis (Chinese tree shrew),291,1,290,,InterPro:IPR026524
M3W833,Ig-like domain-containing protein,Felis catus (Cat),302,1,297,,InterPro:IPR026524
M3YI65,Ig-like domain-containing protein,Mustela putorius furo (European domestic ferret),299,1,295,,InterPro:IPR026524
O95868,Lymphocyte antigen 6 complex locus protein G6d,Homo sapiens (Human),133,19,132,,InterPro:IPR026524
Q0V881,Lymphocyte antigen 6 complex locus protein G6f,Bos taurus (Bovine),299,1,295,,InterPro:IPR026524
Q3KUR9,G6F,Bos taurus (Bovine),122,16,105,,InterPro:IPR026524
Q5SQ64,Lymphocyte antigen 6 complex locus protein G6f,Homo sapiens (Human),297,1,294,,InterPro:IPR026524
Q6MG56,Lymphocyte antigen 6 complex locus protein G6f,Rattus norvegicus (Rat),293,1,292,,InterPro:IPR026524
Q6MG58,Lymphocyte antigen 6 complex locus protein G6d,Rattus norvegicus (Rat),134,19,133,,InterPro:IPR026524
Q9Z1Q3,Lymphocyte antigen 6 complex locus protein G6d,Mus musculus (Mouse),135,19,135,,InterPro:IPR026524
R4GCY3,Ig-like domain-containing protein,Anolis carolinensis (Green anole),284,6,283,,InterPro:IPR026524
S7MH71,Lymphocyte antigen 6 complex locus protein G6f,Myotis brandtii (Brandt's bat),260,1,259,,InterPro:IPR026524
S9X436,UPAR/Ly6 domain-containing protein,Camelus ferus (Wild bactrian camel),141,19,140,,InterPro:IPR026524
W5P798,UPAR/Ly6 domain-containing protein,Ovis aries (Sheep),141,19,140,,InterPro:IPR026524
W5P998,Lymphocyte antigen 6 complex locus protein G6f,Ovis aries (Sheep),305,2,297,,InterPro:IPR026524
