protein_id,protein_name,organism,sequence_length,domain_start,domain_end,domain_score,signature_name
A0A3R7DJB9,UPAR/Ly6 domain-containing protein,Clonorchis sinensis (Chinese liver fluke),151,54,123,,InterPro:IPR016054
A0A3S2M9E0,UPAR/Ly6 domain-containing protein,Oryzias javanicus (Javanese ricefish),145,40,121,,InterPro:IPR016054
A0A3S2MIT3,UPAR/Ly6 domain-containing protein,Oryzias javanicus (Javanese ricefish),102,18,80,,InterPro:IPR016054
A0A3S2P8E9,UPAR/Ly6 domain-containing protein,Oryzias javanicus (Javanese ricefish),126,18,99,,InterPro:IPR016054
A0A3S2PNP0,Protein Bouncer,Oryzias javanicus (Javanese ricefish),124,42,103,,InterPro:IPR016054
A0A3S2PQD7,UPAR/Ly6 domain-containing protein,Oryzias javanicus (Javanese ricefish),132,20,104,,InterPro:IPR016054
A0A3S2PX48,MAC-inhibitory protein,Oryzias javanicus (Javanese ricefish),150,54,132,,InterPro:IPR016054
A0A3S8RJZ9,UPAR/Ly6 domain-containing protein,Xenopus laevis (African clawed frog),126,21,106,,InterPro:IPR016054
A0A3S8RK06,MAC-inhibitory protein,Xenopus laevis (African clawed frog),120,26,108,,InterPro:IPR016054
A0A3T0QHL4,MAC-inhibitory protein,Ctenopharyngodon idella (Grass carp),118,22,104,,InterPro:IPR016054
A0A401NQ24,UPAR/Ly6 domain-containing protein,Scyliorhinus torazame (Cloudy catshark),425,307,392,,InterPro:IPR016054
A0A401P296,UPAR/Ly6 domain-containing protein,Scyliorhinus torazame (Cloudy catshark),248,20,107,,InterPro:IPR016054
A0A401P296,UPAR/Ly6 domain-containing protein,Scyliorhinus torazame (Cloudy catshark),248,106,198,,InterPro:IPR016054
A0A401P296,UPAR/Ly6 domain-containing protein,Scyliorhinus torazame (Cloudy catshark),248,197,238,,InterPro:IPR016054
A0A401PDV3,CD59 glycoprotein,Scyliorhinus torazame (Cloudy catshark),125,21,113,,InterPro:IPR016054
A0A401PSV2,UPAR/Ly6 domain-containing protein,Scyliorhinus torazame (Cloudy catshark),229,2,80,,InterPro:IPR016054
A0A401PSV2,UPAR/Ly6 domain-containing protein,Scyliorhinus torazame (Cloudy catshark),229,93,145,,InterPro:IPR016054
A0A401PTF8,UPAR/Ly6 domain-containing protein,Scyliorhinus torazame (Cloudy catshark),251,19,97,,InterPro:IPR016054
A0A401Q2C1,UPAR/Ly6 domain-containing protein,Scyliorhinus torazame (Cloudy catshark),507,199,279,,InterPro:IPR016054
A0A401Q2C1,UPAR/Ly6 domain-containing protein,Scyliorhinus torazame (Cloudy catshark),507,20,109,,InterPro:IPR016054
A0A401Q2C1,UPAR/Ly6 domain-containing protein,Scyliorhinus torazame (Cloudy catshark),507,285,377,,InterPro:IPR016054
A0A401Q2C1,UPAR/Ly6 domain-containing protein,Scyliorhinus torazame (Cloudy catshark),507,109,198,,InterPro:IPR016054
A0A401Q2V9,UPAR/Ly6 domain-containing protein,Scyliorhinus torazame (Cloudy catshark),123,7,91,,InterPro:IPR016054
A0A401Q301,UPAR/Ly6 domain-containing protein,Scyliorhinus torazame (Cloudy catshark),370,16,110,,InterPro:IPR016054
A0A401Q301,UPAR/Ly6 domain-containing protein,Scyliorhinus torazame (Cloudy catshark),370,129,218,,InterPro:IPR016054
A0A401Q301,UPAR/Ly6 domain-containing protein,Scyliorhinus torazame (Cloudy catshark),370,218,313,,InterPro:IPR016054
A0A401Q604,UPAR/Ly6 domain-containing protein,Scyliorhinus torazame (Cloudy catshark),98,7,74,,InterPro:IPR016054
A0A401RHN4,UPAR/Ly6 domain-containing protein,Chiloscyllium punctatum (Brownbanded bambooshark),178,3,41,,InterPro:IPR016054
A0A401RHN4,UPAR/Ly6 domain-containing protein,Chiloscyllium punctatum (Brownbanded bambooshark),178,53,149,,InterPro:IPR016054
A0A401RHQ3,UPAR/Ly6 domain-containing protein,Chiloscyllium punctatum (Brownbanded bambooshark),208,114,208,,InterPro:IPR016054
A0A401RHQ3,UPAR/Ly6 domain-containing protein,Chiloscyllium punctatum (Brownbanded bambooshark),208,25,115,,InterPro:IPR016054
A0A401RPI0,MAC-inhibitory protein,Chiloscyllium punctatum (Brownbanded bambooshark),104,4,88,,InterPro:IPR016054
A0A401RT75,UPAR/Ly6 domain-containing protein,Chiloscyllium punctatum (Brownbanded bambooshark),197,110,197,,InterPro:IPR016054
A0A401RT75,UPAR/Ly6 domain-containing protein,Chiloscyllium punctatum (Brownbanded bambooshark),197,18,109,,InterPro:IPR016054
A0A401RYL5,UPAR/Ly6 domain-containing protein,Chiloscyllium punctatum (Brownbanded bambooshark),132,20,108,,InterPro:IPR016054
A0A401TEX8,UPAR/Ly6 domain-containing protein,Chiloscyllium punctatum (Brownbanded bambooshark),152,7,86,,InterPro:IPR016054
A0A437CIJ9,UPAR/Ly6 domain-containing protein,Oryzias javanicus (Javanese ricefish),205,18,111,,InterPro:IPR016054
A0A437CIJ9,UPAR/Ly6 domain-containing protein,Oryzias javanicus (Javanese ricefish),205,113,197,,InterPro:IPR016054
A0A437CIK1,UPAR/Ly6 domain-containing protein,Oryzias javanicus (Javanese ricefish),202,110,191,,InterPro:IPR016054
A0A437CIK1,UPAR/Ly6 domain-containing protein,Oryzias javanicus (Javanese ricefish),202,18,107,,InterPro:IPR016054
A0A437CWQ9,UPAR/Ly6 domain-containing protein,Oryzias javanicus (Javanese ricefish),125,19,102,,InterPro:IPR016054
A0A437CWS7,UPAR/Ly6 domain-containing protein,Oryzias javanicus (Javanese ricefish),134,20,104,,InterPro:IPR016054
A0A437CWT2,UPAR/Ly6 domain-containing protein,Oryzias javanicus (Javanese ricefish),131,20,103,,InterPro:IPR016054
A0A437CWV8,UPAR/Ly6 domain-containing protein,Oryzias javanicus (Javanese ricefish),122,20,115,,InterPro:IPR016054
A0A437DKH7,MAC-inhibitory protein,Oryzias javanicus (Javanese ricefish),148,53,135,,InterPro:IPR016054
A0A452C6Z2,UPAR/Ly6 domain-containing protein,Balaenoptera acutorostrata scammoni (North Pacific minke whale),211,104,182,,InterPro:IPR016054
A0A452C7I7,UPAR/Ly6 domain-containing protein,Balaenoptera acutorostrata scammoni (North Pacific minke whale),439,343,413,,InterPro:IPR016054
A0A452C7I7,UPAR/Ly6 domain-containing protein,Balaenoptera acutorostrata scammoni (North Pacific minke whale),439,49,112,,InterPro:IPR016054
A0A452C7I7,UPAR/Ly6 domain-containing protein,Balaenoptera acutorostrata scammoni (North Pacific minke whale),439,130,205,,InterPro:IPR016054
A0A452CHW3,UPAR/Ly6 domain-containing protein,Balaenoptera acutorostrata scammoni (North Pacific minke whale),104,21,96,,InterPro:IPR016054
A0A452CQ16,UPAR/Ly6 domain-containing protein,Balaenoptera acutorostrata scammoni (North Pacific minke whale),194,87,172,,InterPro:IPR016054
A0A452CQ28,UPAR/Ly6 domain-containing protein,Balaenoptera acutorostrata scammoni (North Pacific minke whale),169,58,153,,InterPro:IPR016054
A0A452DIY1,UPAR/Ly6 domain-containing protein,Bos taurus (Bovine),246,139,215,,InterPro:IPR016054
A0A452DJA6,UPAR/Ly6 domain-containing protein,Bos taurus (Bovine),265,157,218,,InterPro:IPR016054
A0A452DJA6,UPAR/Ly6 domain-containing protein,Bos taurus (Bovine),265,55,142,,InterPro:IPR016054
A0A452DPA5,CD59 glycoprotein,Capra hircus (Goat),122,26,108,,InterPro:IPR016054
A0A452DPP7,UPAR/Ly6 domain-containing protein,Capra hircus (Goat),253,139,213,,InterPro:IPR016054
A0A452DRE7,UPAR/Ly6 domain-containing protein,Capra hircus (Goat),130,21,111,,InterPro:IPR016054
A0A452DUZ4,UPAR/Ly6 domain-containing protein,Capra hircus (Goat),125,19,100,,InterPro:IPR016054
A0A452DWJ5,CD59 glycoprotein,Capra hircus (Goat),122,26,108,,InterPro:IPR016054
A0A452E0J6,UPAR/Ly6 domain-containing protein,Capra hircus (Goat),126,22,98,,InterPro:IPR016054
A0A452E2L0,UPAR/Ly6 domain-containing protein,Capra hircus (Goat),115,35,113,,InterPro:IPR016054
A0A452E5A3,UPAR/Ly6 domain-containing protein,Capra hircus (Goat),122,39,114,,InterPro:IPR016054
A0A452E9V6,UPAR/Ly6 domain-containing protein,Capra hircus (Goat),141,21,112,,InterPro:IPR016054
A0A452E9X7,UPAR/Ly6 domain-containing protein,Capra hircus (Goat),124,21,95,,InterPro:IPR016054
A0A452EHZ6,Ly6/PLAUR domain-containing protein 5,Capra hircus (Goat),266,140,223,,InterPro:IPR016054
A0A452EHZ6,Ly6/PLAUR domain-containing protein 5,Capra hircus (Goat),266,54,118,,InterPro:IPR016054
A0A452EJA0,Ly-6/neurotoxin-like protein 1,Capra hircus (Goat),116,21,105,,InterPro:IPR016054
A0A452EM85,UPAR/Ly6 domain-containing protein,Capra hircus (Goat),128,23,114,,InterPro:IPR016054
A0A452ERR6,UPAR/Ly6 domain-containing protein,Capra hircus (Goat),154,24,122,,InterPro:IPR016054
A0A452ETU0,Lymphocyte antigen 6H,Capra hircus (Goat),140,24,124,,InterPro:IPR016054
A0A452EXJ6,UPAR/Ly6 domain-containing protein,Capra hircus (Goat),209,122,176,,InterPro:IPR016054
A0A452F0N3,UPAR/Ly6 domain-containing protein,Capra hircus (Goat),196,26,106,,InterPro:IPR016054
A0A452F4T7,Urokinase plasminogen activator surface receptor,Capra hircus (Goat),331,113,203,,InterPro:IPR016054
A0A452F4T7,Urokinase plasminogen activator surface receptor,Capra hircus (Goat),331,20,109,,InterPro:IPR016054
A0A452F4T7,Urokinase plasminogen activator surface receptor,Capra hircus (Goat),331,208,297,,InterPro:IPR016054
A0A452F5L6,UPAR/Ly6 domain-containing protein,Capra hircus (Goat),441,322,394,,InterPro:IPR016054
A0A452F5L6,UPAR/Ly6 domain-containing protein,Capra hircus (Goat),441,234,302,,InterPro:IPR016054
A0A452F5L6,UPAR/Ly6 domain-containing protein,Capra hircus (Goat),441,48,111,,InterPro:IPR016054
A0A452F5L6,UPAR/Ly6 domain-containing protein,Capra hircus (Goat),441,129,207,,InterPro:IPR016054
A0A452F701,UPAR/Ly6 domain-containing protein,Capra hircus (Goat),200,122,183,,InterPro:IPR016054
A0A452F761,UPAR/Ly6 domain-containing protein,Capra hircus (Goat),100,21,99,,InterPro:IPR016054
A0A452F765,UPAR/Ly6 domain-containing protein,Capra hircus (Goat),97,19,96,,InterPro:IPR016054
A0A452F7K6,UPAR/Ly6 domain-containing protein,Capra hircus (Goat),200,122,183,,InterPro:IPR016054
A0A452F7P7,UPAR/Ly6 domain-containing protein,Capra hircus (Goat),141,22,108,,InterPro:IPR016054
A0A452F7Q0,UPAR/Ly6 domain-containing protein,Capra hircus (Goat),200,122,183,,InterPro:IPR016054
A0A452F803,UPAR/Ly6 domain-containing protein,Capra hircus (Goat),230,20,104,,InterPro:IPR016054
A0A452F803,UPAR/Ly6 domain-containing protein,Capra hircus (Goat),230,119,168,,InterPro:IPR016054
A0A452FHN8,UPAR/Ly6 domain-containing protein,Capra hircus (Goat),102,18,98,,InterPro:IPR016054
A0A452FJD0,Lymphocyte antigen 6 complex locus protein G5c,Capra hircus (Goat),136,45,128,,InterPro:IPR016054
A0A452FNB2,UPAR/Ly6 domain-containing protein,Capra hircus (Goat),246,139,214,,InterPro:IPR016054
A0A452FSI7,UPAR/Ly6 domain-containing protein,Capra hircus (Goat),260,182,259,,InterPro:IPR016054
A0A452FSS2,UPAR/Ly6 domain-containing protein,Capra hircus (Goat),273,195,272,,InterPro:IPR016054
A0A452FUN4,Ly6/PLAUR domain-containing protein 3,Capra hircus (Goat),360,34,130,,InterPro:IPR016054
A0A452FUN4,Ly6/PLAUR domain-containing protein 3,Capra hircus (Goat),360,141,227,,InterPro:IPR016054
A0A452FUN9,Ly6/PLAUR domain-containing protein 3,Capra hircus (Goat),350,142,228,,InterPro:IPR016054
A0A452FUN9,Ly6/PLAUR domain-containing protein 3,Capra hircus (Goat),350,35,131,,InterPro:IPR016054
A0A452FY47,UPAR/Ly6 domain-containing protein,Capra hircus (Goat),220,122,162,,InterPro:IPR016054
A0A452GFY9,UPAR/Ly6 domain-containing protein,Gopherus agassizii (Agassiz's desert tortoise),449,219,288,,InterPro:IPR016054
A0A452GFY9,UPAR/Ly6 domain-containing protein,Gopherus agassizii (Agassiz's desert tortoise),449,310,395,,InterPro:IPR016054
A0A452GG30,UPAR/Ly6 domain-containing protein,Gopherus agassizii (Agassiz's desert tortoise),405,266,351,,InterPro:IPR016054
A0A452GG90,UPAR/Ly6 domain-containing protein,Gopherus agassizii (Agassiz's desert tortoise),271,150,190,,InterPro:IPR016054
A0A452GG90,UPAR/Ly6 domain-containing protein,Gopherus agassizii (Agassiz's desert tortoise),271,44,134,,InterPro:IPR016054
A0A452GGD0,Urokinase plasminogen activator surface receptor,Gopherus agassizii (Agassiz's desert tortoise),332,20,109,,InterPro:IPR016054
A0A452GGD0,Urokinase plasminogen activator surface receptor,Gopherus agassizii (Agassiz's desert tortoise),332,210,294,,InterPro:IPR016054
A0A452GGD0,Urokinase plasminogen activator surface receptor,Gopherus agassizii (Agassiz's desert tortoise),332,111,207,,InterPro:IPR016054
A0A452H3T7,UPAR/Ly6 domain-containing protein,Gopherus agassizii (Agassiz's desert tortoise),125,21,110,,InterPro:IPR016054
A0A452H3Z6,UPAR/Ly6 domain-containing protein,Gopherus agassizii (Agassiz's desert tortoise),116,17,101,,InterPro:IPR016054
A0A452H461,UPAR/Ly6 domain-containing protein,Gopherus agassizii (Agassiz's desert tortoise),120,16,103,,InterPro:IPR016054
A0A452HN16,UPAR/Ly6 domain-containing protein,Gopherus agassizii (Agassiz's desert tortoise),158,38,124,,InterPro:IPR016054
A0A452HTE7,UPAR/Ly6 domain-containing protein,Gopherus agassizii (Agassiz's desert tortoise),270,115,188,,InterPro:IPR016054
A0A452I250,UPAR/Ly6 domain-containing protein,Gopherus agassizii (Agassiz's desert tortoise),126,21,110,,InterPro:IPR016054
A0A452I274,UPAR/Ly6 domain-containing protein,Gopherus agassizii (Agassiz's desert tortoise),126,21,110,,InterPro:IPR016054
A0A452I3D1,UPAR/Ly6 domain-containing protein,Gopherus agassizii (Agassiz's desert tortoise),124,20,99,,InterPro:IPR016054
A0A452IDD3,CD59 glycoprotein,Gopherus agassizii (Agassiz's desert tortoise),99,4,86,,InterPro:IPR016054
A0A452IEX9,UPAR/Ly6 domain-containing protein,Gopherus agassizii (Agassiz's desert tortoise),174,116,153,,InterPro:IPR016054
A0A452IF29,UPAR/Ly6 domain-containing protein,Gopherus agassizii (Agassiz's desert tortoise),219,116,176,,InterPro:IPR016054
A0A452IIQ1,UPAR/Ly6 domain-containing protein,Gopherus agassizii (Agassiz's desert tortoise),145,42,128,,InterPro:IPR016054
A0A452ILP5,UPAR/Ly6 domain-containing protein,Gopherus agassizii (Agassiz's desert tortoise),137,21,109,,InterPro:IPR016054
A0A452ILU8,UPAR/Ly6 domain-containing protein,Gopherus agassizii (Agassiz's desert tortoise),133,21,110,,InterPro:IPR016054
A0A452QDK4,UPAR/Ly6 domain-containing protein,Ursus americanus (American black bear),128,21,107,,InterPro:IPR016054
A0A452QEZ4,Urokinase plasminogen activator surface receptor,Ursus americanus (American black bear),286,23,111,,InterPro:IPR016054
A0A452QEZ4,Urokinase plasminogen activator surface receptor,Ursus americanus (American black bear),286,117,246,,InterPro:IPR016054
A0A452QEZ9,Urokinase plasminogen activator surface receptor,Ursus americanus (American black bear),332,23,111,,InterPro:IPR016054
A0A452QEZ9,Urokinase plasminogen activator surface receptor,Ursus americanus (American black bear),332,117,207,,InterPro:IPR016054
A0A452QEZ9,Urokinase plasminogen activator surface receptor,Ursus americanus (American black bear),332,212,302,,InterPro:IPR016054
A0A452QF26,Ly6/PLAUR domain-containing protein 5,Ursus americanus (American black bear),252,130,209,,InterPro:IPR016054
A0A452QF26,Ly6/PLAUR domain-containing protein 5,Ursus americanus (American black bear),252,47,108,,InterPro:IPR016054
A0A452QIL9,UPAR/Ly6 domain-containing protein,Ursus americanus (American black bear),131,53,130,,InterPro:IPR016054
A0A452QNU0,UPAR/Ly6 domain-containing protein,Ursus americanus (American black bear),174,60,149,,InterPro:IPR016054
A0A452QP73,UPAR/Ly6 domain-containing protein,Ursus americanus (American black bear),251,174,250,,InterPro:IPR016054
A0A452QS99,UPAR/Ly6 domain-containing protein,Ursus americanus (American black bear),246,139,215,,InterPro:IPR016054
A0A452QS99,UPAR/Ly6 domain-containing protein,Ursus americanus (American black bear),246,54,117,,InterPro:IPR016054
A0A452QSR1,UPAR/Ly6 domain-containing protein,Ursus americanus (American black bear),141,22,108,,InterPro:IPR016054
A0A452QY47,UPAR/Ly6 domain-containing protein,Ursus americanus (American black bear),148,8,49,,InterPro:IPR016054
A0A452QY47,UPAR/Ly6 domain-containing protein,Ursus americanus (American black bear),148,63,135,,InterPro:IPR016054
A0A452R3R8,Ly6/PLAUR domain-containing protein 3,Ursus americanus (American black bear),344,138,224,,InterPro:IPR016054
A0A452R3R8,Ly6/PLAUR domain-containing protein 3,Ursus americanus (American black bear),344,30,127,,InterPro:IPR016054
A0A452R429,UPAR/Ly6 domain-containing protein,Ursus americanus (American black bear),243,47,116,,InterPro:IPR016054
A0A452R429,UPAR/Ly6 domain-containing protein,Ursus americanus (American black bear),243,138,214,,InterPro:IPR016054
A0A452R469,Phospholipase A2 inhibitor and LY6/PLAUR domain containing,Ursus americanus (American black bear),212,122,185,,InterPro:IPR016054
A0A452R4K6,UPAR/Ly6 domain-containing protein,Ursus americanus (American black bear),115,23,104,,InterPro:IPR016054
A0A452R4L2,UPAR/Ly6 domain-containing protein,Ursus americanus (American black bear),105,22,101,,InterPro:IPR016054
A0A452R4P5,UPAR/Ly6 domain-containing protein,Ursus americanus (American black bear),116,12,88,,InterPro:IPR016054
A0A452R4Z6,UPAR/Ly6 domain-containing protein,Ursus americanus (American black bear),121,30,110,,InterPro:IPR016054
A0A452R9G5,UPAR/Ly6 domain-containing protein,Ursus americanus (American black bear),125,19,100,,InterPro:IPR016054
A0A452R9H2,UPAR/Ly6 domain-containing protein,Ursus americanus (American black bear),135,15,106,,InterPro:IPR016054
A0A452R9I0,Lymphocyte antigen 6 complex locus protein G5c,Ursus americanus (American black bear),135,43,127,,InterPro:IPR016054
A0A452RA37,Casein kinase II subunit beta,Ursus americanus (American black bear),297,128,208,,InterPro:IPR016054
A0A452RI13,UPAR/Ly6 domain-containing protein,Ursus americanus (American black bear),98,20,95,,InterPro:IPR016054
A0A452RVP3,UPAR/Ly6 domain-containing protein,Ursus americanus (American black bear),127,23,114,,InterPro:IPR016054
A0A452RVV5,Ly-6/neurotoxin-like protein 1,Ursus americanus (American black bear),114,21,106,,InterPro:IPR016054
A0A452S919,MAC-inhibitory protein,Ursus americanus (American black bear),120,24,101,,InterPro:IPR016054
A0A452SDM0,UPAR/Ly6 domain-containing protein,Ursus americanus (American black bear),450,332,408,,InterPro:IPR016054
A0A452SDM0,UPAR/Ly6 domain-containing protein,Ursus americanus (American black bear),450,141,217,,InterPro:IPR016054
A0A452SDM0,UPAR/Ly6 domain-containing protein,Ursus americanus (American black bear),450,58,123,,InterPro:IPR016054
A0A452SDS7,UPAR/Ly6 domain-containing protein,Ursus americanus (American black bear),443,332,408,,InterPro:IPR016054
A0A452SDS7,UPAR/Ly6 domain-containing protein,Ursus americanus (American black bear),443,141,217,,InterPro:IPR016054
A0A452SDS7,UPAR/Ly6 domain-containing protein,Ursus americanus (American black bear),443,58,123,,InterPro:IPR016054
A0A452SJ92,Lymphocyte antigen 6H,Ursus americanus (American black bear),213,97,197,,InterPro:IPR016054
A0A452SJ95,Lymphocyte antigen 6H,Ursus americanus (American black bear),140,24,124,,InterPro:IPR016054
A0A452T0P4,UPAR/Ly6 domain-containing protein,Ursus maritimus (Polar bear),259,145,234,,InterPro:IPR016054
A0A452T0Q1,UPAR/Ly6 domain-containing protein,Ursus maritimus (Polar bear),289,175,264,,InterPro:IPR016054
A0A452T1Y8,UPAR/Ly6 domain-containing protein,Ursus maritimus (Polar bear),319,242,318,,InterPro:IPR016054
A0A452T1Z7,UPAR/Ly6 domain-containing protein,Ursus maritimus (Polar bear),139,61,138,,InterPro:IPR016054
A0A452T221,UPAR/Ly6 domain-containing protein,Ursus maritimus (Polar bear),119,27,108,,InterPro:IPR016054
A0A452T231,UPAR/Ly6 domain-containing protein,Ursus maritimus (Polar bear),120,25,104,,InterPro:IPR016054
A0A452T259,UPAR/Ly6 domain-containing protein,Ursus maritimus (Polar bear),105,22,101,,InterPro:IPR016054
A0A452TF58,UPAR/Ly6 domain-containing protein,Ursus maritimus (Polar bear),128,9,95,,InterPro:IPR016054
A0A452TXL4,UPAR/Ly6 domain-containing protein,Ursus maritimus (Polar bear),148,8,49,,InterPro:IPR016054
A0A452TXL4,UPAR/Ly6 domain-containing protein,Ursus maritimus (Polar bear),148,63,135,,InterPro:IPR016054
A0A452UE70,UPAR/Ly6 domain-containing protein,Ursus maritimus (Polar bear),140,20,112,,InterPro:IPR016054
A0A452UEC7,UPAR/Ly6 domain-containing protein,Ursus maritimus (Polar bear),174,68,149,,InterPro:IPR016054
A0A452UEK3,Lymphocyte antigen 6 complex locus protein G5c,Ursus maritimus (Polar bear),149,38,88,,InterPro:IPR016054
A0A452V3M2,UPAR/Ly6 domain-containing protein,Ursus maritimus (Polar bear),126,23,109,,InterPro:IPR016054
A0A452V3N4,UPAR/Ly6 domain-containing protein,Ursus maritimus (Polar bear),126,22,113,,InterPro:IPR016054
A0A452V3P5,UPAR/Ly6 domain-containing protein,Ursus maritimus (Polar bear),133,30,116,,InterPro:IPR016054
A0A452V3R0,UPAR/Ly6 domain-containing protein,Ursus maritimus (Polar bear),130,26,117,,InterPro:IPR016054
A0A452V3S0,UPAR/Ly6 domain-containing protein,Ursus maritimus (Polar bear),128,21,107,,InterPro:IPR016054
A0A452VE52,Ly6/PLAUR domain-containing protein 5,Ursus maritimus (Polar bear),242,116,199,,InterPro:IPR016054
A0A452VE72,UPAR/Ly6 domain-containing protein,Ursus maritimus (Polar bear),170,3,67,,InterPro:IPR016054
A0A452VE72,UPAR/Ly6 domain-containing protein,Ursus maritimus (Polar bear),170,80,143,,InterPro:IPR016054
A0A455ATY2,Lymphocyte antigen 6 complex locus protein G5c,Physeter macrocephalus (Sperm whale),144,53,136,,InterPro:IPR016054
A0A455C5F9,UPAR/Ly6 domain-containing protein,Physeter macrocephalus (Sperm whale),155,26,121,,InterPro:IPR016054
A0A455C8P8,UPAR/Ly6 domain-containing protein,Physeter macrocephalus (Sperm whale),126,21,111,,InterPro:IPR016054
A0A480E6D0,UPAR/Ly6 domain-containing protein,Sus scrofa (Pig),125,21,107,,InterPro:IPR016054
A0A480PYA7,UPAR/Ly6 domain-containing protein,Sus scrofa (Pig),198,91,168,,InterPro:IPR016054
A0A480ZXY6,UPAR/Ly6 domain-containing protein,Sus scrofa (Pig),220,111,201,,InterPro:IPR016054
A0A481AL58,UPAR/Ly6 domain-containing protein,Sus scrofa (Pig),157,27,123,,InterPro:IPR016054
A0A482W619,Serine/threonine-protein kinase receptor,Asbolus verrucosus (Desert ironclad beetle),586,87,180,,InterPro:IPR016054
A0A484BY67,MAC-inhibitory protein,Perca flavescens (American yellow perch),117,22,101,,InterPro:IPR016054
A0A484CGL0,UPAR/Ly6 domain-containing protein,Perca flavescens (American yellow perch),123,23,110,,InterPro:IPR016054
A0A484CHY2,UPAR/Ly6 domain-containing protein,Perca flavescens (American yellow perch),209,23,104,,InterPro:IPR016054
A0A484CIQ1,UPAR/Ly6 domain-containing protein,Perca flavescens (American yellow perch),205,18,99,,InterPro:IPR016054
A0A484CJH9,UPAR/Ly6 domain-containing protein,Perca flavescens (American yellow perch),127,19,100,,InterPro:IPR016054
A0A484CJV5,UPAR/Ly6 domain-containing protein,Perca flavescens (American yellow perch),233,20,112,,InterPro:IPR016054
A0A484CJV5,UPAR/Ly6 domain-containing protein,Perca flavescens (American yellow perch),233,117,204,,InterPro:IPR016054
A0A484CNX4,UPAR/Ly6 domain-containing protein,Perca flavescens (American yellow perch),103,18,98,,InterPro:IPR016054
A0A484CPQ5,UPAR/Ly6 domain-containing protein,Perca flavescens (American yellow perch),174,62,143,,InterPro:IPR016054
A0A484D2J5,Protein Bouncer,Perca flavescens (American yellow perch),132,28,107,,InterPro:IPR016054
A0A484D2K4,UPAR/Ly6 domain-containing protein,Perca flavescens (American yellow perch),169,38,117,,InterPro:IPR016054
A0A484D433,MAC-inhibitory protein,Perca flavescens (American yellow perch),146,48,131,,InterPro:IPR016054
A0A484D7H6,UPAR/Ly6 domain-containing protein,Perca flavescens (American yellow perch),113,9,90,,InterPro:IPR016054
A0A484DA00,MAC-inhibitory protein,Perca flavescens (American yellow perch),127,20,115,,InterPro:IPR016054
A0A484GPS3,UPAR/Ly6 domain-containing protein,Sousa chinensis (Indo-pacific humpbacked dolphin),130,21,111,,InterPro:IPR016054
A0A484GPZ7,Ly-6/neurotoxin-like protein 1,Sousa chinensis (Indo-pacific humpbacked dolphin),114,21,101,,InterPro:IPR016054
A0A484GQR5,Lymphocyte antigen 6H,Sousa chinensis (Indo-pacific humpbacked dolphin),148,32,132,,InterPro:IPR016054
A0A484GRV0,UPAR/Ly6 domain-containing protein,Sousa chinensis (Indo-pacific humpbacked dolphin),115,35,113,,InterPro:IPR016054
A0A484GS69,UPAR/Ly6 domain-containing protein,Sousa chinensis (Indo-pacific humpbacked dolphin),114,29,110,,InterPro:IPR016054
A0A484GSB1,UPAR/Ly6 domain-containing protein,Sousa chinensis (Indo-pacific humpbacked dolphin),105,27,104,,InterPro:IPR016054
A0A484GSD8,UPAR/Ly6 domain-containing protein,Sousa chinensis (Indo-pacific humpbacked dolphin),87,27,77,,InterPro:IPR016054
A0A484GSJ1,UPAR/Ly6 domain-containing protein,Sousa chinensis (Indo-pacific humpbacked dolphin),210,133,209,,InterPro:IPR016054
A0A484GSX2,UPAR/Ly6 domain-containing protein,Sousa chinensis (Indo-pacific humpbacked dolphin),109,31,108,,InterPro:IPR016054
A0A484GVX4,UPAR/Ly6 domain-containing protein,Sousa chinensis (Indo-pacific humpbacked dolphin),130,21,111,,InterPro:IPR016054
A0A484H3W6,UPAR/Ly6 domain-containing protein,Sousa chinensis (Indo-pacific humpbacked dolphin),247,138,211,,InterPro:IPR016054
A0A484H3W6,UPAR/Ly6 domain-containing protein,Sousa chinensis (Indo-pacific humpbacked dolphin),247,50,117,,InterPro:IPR016054
A0A484H4A0,UPAR/Ly6 domain-containing protein,Sousa chinensis (Indo-pacific humpbacked dolphin),246,54,117,,InterPro:IPR016054
A0A484H4A0,UPAR/Ly6 domain-containing protein,Sousa chinensis (Indo-pacific humpbacked dolphin),246,139,217,,InterPro:IPR016054
A0A484H4U1,Ly6/PLAUR domain-containing protein 3,Sousa chinensis (Indo-pacific humpbacked dolphin),357,140,226,,InterPro:IPR016054
A0A484H4U1,Ly6/PLAUR domain-containing protein 3,Sousa chinensis (Indo-pacific humpbacked dolphin),357,32,129,,InterPro:IPR016054
A0A484H7N9,UPAR/Ly6 domain-containing protein,Sousa chinensis (Indo-pacific humpbacked dolphin),441,127,209,,InterPro:IPR016054
A0A484H7N9,UPAR/Ly6 domain-containing protein,Sousa chinensis (Indo-pacific humpbacked dolphin),441,325,395,,InterPro:IPR016054
A0A484H7N9,UPAR/Ly6 domain-containing protein,Sousa chinensis (Indo-pacific humpbacked dolphin),441,46,109,,InterPro:IPR016054
A0A484H7N9,UPAR/Ly6 domain-containing protein,Sousa chinensis (Indo-pacific humpbacked dolphin),441,237,305,,InterPro:IPR016054
A0A484H7R6,Urokinase plasminogen activator surface receptor,Sousa chinensis (Indo-pacific humpbacked dolphin),331,113,203,,InterPro:IPR016054
