protein_id,protein_name,organism,sequence_length,domain_start,domain_end,domain_score,signature_name
A0A2T7PW37,Protein sleepless,Pomacea canaliculata (Golden apple snail),288,62,150,,InterPro:IPR031424
A0A2T7PW37,Protein sleepless,Pomacea canaliculata (Golden apple snail),288,156,248,,InterPro:IPR031424
A0A2T7Q0S5,Protein sleepless,Pomacea canaliculata (Golden apple snail),130,6,103,,InterPro:IPR031424
A0A2T7Q162,Protein quiver,Pomacea canaliculata (Golden apple snail),133,23,109,,InterPro:IPR031424
A0A2W1BSW2,Uncharacterized protein,Helicoverpa armigera (Cotton bollworm),129,6,105,,InterPro:IPR031424
A0A2W1BWX5,Uncharacterized protein,Helicoverpa armigera (Cotton bollworm),163,24,138,,InterPro:IPR031424
A0A2W1BY38,Uncharacterized protein,Helicoverpa armigera (Cotton bollworm),148,23,126,,InterPro:IPR031424
A0A310S7H4,Uncharacterized protein,Eufriesea mexicana,164,22,133,,InterPro:IPR031424
A0A310SEP2,C2H2-type domain-containing protein,Eufriesea mexicana,1734,4,56,,InterPro:IPR031424
A0A310SFU9,Uncharacterized protein,Eufriesea mexicana,90,4,64,,InterPro:IPR031424
A0A336K354,Protein sleepless,Culicoides sonorensis (Biting midge),143,24,118,,InterPro:IPR031424
A0A336K8A4,CSON000916 protein,Culicoides sonorensis (Biting midge),263,23,131,,InterPro:IPR031424
A0A336K8A4,CSON000916 protein,Culicoides sonorensis (Biting midge),263,137,236,,InterPro:IPR031424
A0A336KJT5,Protein sleepless,Culicoides sonorensis (Biting midge),148,26,125,,InterPro:IPR031424
A0A336LCK0,CSON008235 protein,Culicoides sonorensis (Biting midge),152,26,129,,InterPro:IPR031424
A0A336LKM9,CSON009952 protein,Culicoides sonorensis (Biting midge),156,20,133,,InterPro:IPR031424
A0A336LRB1,CSON001034 protein,Culicoides sonorensis (Biting midge),145,26,120,,InterPro:IPR031424
A0A336LVF7,CSON005624 protein,Culicoides sonorensis (Biting midge),2238,22,138,,InterPro:IPR031424
A0A336LVK1,CSON005785 protein,Culicoides sonorensis (Biting midge),152,26,129,,InterPro:IPR031424
A0A336LWY4,UPAR/Ly6 domain-containing protein qvr,Culicoides sonorensis (Biting midge),165,43,131,,InterPro:IPR031424
A0A336LYM7,CSON008434 protein,Culicoides sonorensis (Biting midge),135,27,109,,InterPro:IPR031424
A0A336LYX6,CSON008428 protein,Culicoides sonorensis (Biting midge),135,27,109,,InterPro:IPR031424
A0A336M020,Protein sleepless,Culicoides sonorensis (Biting midge),182,35,149,,InterPro:IPR031424
A0A336M5C4,CSON010272 protein,Culicoides sonorensis (Biting midge),130,24,119,,InterPro:IPR031424
A0A336MDL6,CSON014534 protein,Culicoides sonorensis (Biting midge),270,27,125,,InterPro:IPR031424
A0A336MQI6,CSON004259 protein,Culicoides sonorensis (Biting midge),146,21,116,,InterPro:IPR031424
A0A336MU38,CSON006920 protein,Culicoides sonorensis (Biting midge),141,16,111,,InterPro:IPR031424
A0A336MV79,CSON005820 protein,Culicoides sonorensis (Biting midge),157,10,124,,InterPro:IPR031424
A0A336MXK6,CSON005820 protein,Culicoides sonorensis (Biting midge),159,12,126,,InterPro:IPR031424
A0A336MXZ3,CSON008235 protein,Culicoides sonorensis (Biting midge),116,6,93,,InterPro:IPR031424
A0A336N3K7,CSON005820 protein,Culicoides sonorensis (Biting midge),156,9,123,,InterPro:IPR031424
A0A368FXQ5,Uncharacterized protein,Ancylostoma caninum (Dog hookworm),161,6,97,,InterPro:IPR031424
A0A368H9V0,Protein quiver,Ancylostoma caninum (Dog hookworm),172,15,130,,InterPro:IPR031424
A0A3B0J0K5,Uncharacterized protein,Drosophila guanche (Fruit fly),162,27,131,,InterPro:IPR031424
A0A3B0J0P1,Uncharacterized protein,Drosophila guanche (Fruit fly),155,24,120,,InterPro:IPR031424
A0A3B0J4Z9,Uncharacterized protein,Drosophila guanche (Fruit fly),159,23,135,,InterPro:IPR031424
A0A3B0JA99,Uncharacterized protein,Drosophila guanche (Fruit fly),151,24,123,,InterPro:IPR031424
A0A3B0JBM2,Uncharacterized protein,Drosophila guanche (Fruit fly),194,73,167,,InterPro:IPR031424
A0A3B0JH36,Uncharacterized protein,Drosophila guanche (Fruit fly),148,24,125,,InterPro:IPR031424
A0A3B0JVS6,Uncharacterized protein,Drosophila guanche (Fruit fly),150,21,122,,InterPro:IPR031424
A0A3B0JWZ6,Uncharacterized protein,Drosophila guanche (Fruit fly),155,29,125,,InterPro:IPR031424
A0A3B0JZ00,Uncharacterized protein,Drosophila guanche (Fruit fly),143,22,118,,InterPro:IPR031424
A0A3B0JZU9,Uncharacterized protein,Drosophila guanche (Fruit fly),144,12,115,,InterPro:IPR031424
A0A3B0K0V9,Uncharacterized protein,Drosophila guanche (Fruit fly),149,22,126,,InterPro:IPR031424
A0A3B0K1G2,Uncharacterized protein,Drosophila guanche (Fruit fly),145,24,118,,InterPro:IPR031424
A0A3B0K1X1,Uncharacterized protein,Drosophila guanche (Fruit fly),156,28,131,,InterPro:IPR031424
A0A3B0K3I3,Uncharacterized protein,Drosophila guanche (Fruit fly),148,24,125,,InterPro:IPR031424
A0A3B0K6U2,Uncharacterized protein,Drosophila guanche (Fruit fly),154,22,125,,InterPro:IPR031424
A0A3B0KU30,Protein sleepless,Drosophila guanche (Fruit fly),149,26,119,,InterPro:IPR031424
A0A3F2YW09,Uncharacterized protein,Anopheles dirus,167,26,139,,InterPro:IPR031424
A0A3L8DAZ2,Uncharacterized protein,Ooceraea biroi (Clonal raider ant),167,27,122,,InterPro:IPR031424
A0A3L8DM28,Uncharacterized protein,Ooceraea biroi (Clonal raider ant),154,25,128,,InterPro:IPR031424
A0A3L8DS81,Uncharacterized protein,Ooceraea biroi (Clonal raider ant),152,24,121,,InterPro:IPR031424
A0A3L8DSY9,Uncharacterized protein,Ooceraea biroi (Clonal raider ant),147,27,118,,InterPro:IPR031424
A0A3L8DSZ6,Protein sleepless,Ooceraea biroi (Clonal raider ant),162,52,138,,InterPro:IPR031424
A0A3L8DV02,UPAR/Ly6 domain-containing protein qvr,Ooceraea biroi (Clonal raider ant),159,30,117,,InterPro:IPR031424
A0A3L8DXU7,Uncharacterized protein,Ooceraea biroi (Clonal raider ant),156,22,133,,InterPro:IPR031424
A0A3L8E2W8,Uncharacterized protein,Ooceraea biroi (Clonal raider ant),144,24,110,,InterPro:IPR031424
A0A3L8E3L0,Uncharacterized protein,Ooceraea biroi (Clonal raider ant),155,29,123,,InterPro:IPR031424
A0A3L8E5Z5,Uncharacterized protein,Ooceraea biroi (Clonal raider ant),174,23,148,,InterPro:IPR031424
A0A3M7P3F5,Protein sleepless,Brachionus plicatilis (Marine rotifer),117,3,91,,InterPro:IPR031424
A0A3M7PFA6,EGF-like domain-containing protein,Brachionus plicatilis (Marine rotifer),230,20,103,,InterPro:IPR031424
A0A3M7QDN3,UPAR/Ly6 domain-containing protein qvr,Brachionus plicatilis (Marine rotifer),134,29,114,,InterPro:IPR031424
A0A3M7QKR0,Putative omega-scoloptoxin-Ssm1a,Brachionus plicatilis (Marine rotifer),120,21,96,,InterPro:IPR031424
A0A3M7QVN7,Uncharacterized protein,Brachionus plicatilis (Marine rotifer),181,38,135,,InterPro:IPR031424
A0A3M7REL4,Protein sleepless,Brachionus plicatilis (Marine rotifer),134,23,110,,InterPro:IPR031424
A0A3M7RG67,Protein sleepless,Brachionus plicatilis (Marine rotifer),136,27,112,,InterPro:IPR031424
A0A3M7RUK4,Protein sleepless,Brachionus plicatilis (Marine rotifer),141,22,87,,InterPro:IPR031424
A0A3M7SCC0,Protein sleepless,Brachionus plicatilis (Marine rotifer),166,44,144,,InterPro:IPR031424
A0A3M7SL07,Uncharacterized protein,Brachionus plicatilis (Marine rotifer),111,3,79,,InterPro:IPR031424
A0A3M7SN61,Protein sleepless,Brachionus plicatilis (Marine rotifer),115,19,107,,InterPro:IPR031424
A0A3M7T0Z9,UPAR/Ly6 domain-containing protein qvr,Brachionus plicatilis (Marine rotifer),144,23,122,,InterPro:IPR031424
A0A3P6HW62,G-patch domain-containing protein,Mesocestoides corti (Flatworm),539,3,83,,InterPro:IPR031424
A0A3P6R0P1,VWFA domain-containing protein,Taenia asiatica (Asian tapeworm),2119,2,96,,InterPro:IPR031424
A0A3P6SP30,Activin types I and II receptor domain-containing protein,Litomosoides sigmodontis (Filarial nematode worm),134,36,109,,InterPro:IPR031424
A0A3P6U661,Protein sleepless,Litomosoides sigmodontis (Filarial nematode worm),180,33,151,,InterPro:IPR031424
A0A3P6UIF9,Protein sleepless,Litomosoides sigmodontis (Filarial nematode worm),172,48,137,,InterPro:IPR031424
A0A3P7DHQ0,Protein quiver,Wuchereria bancrofti,155,21,131,,InterPro:IPR031424
A0A3P7ERL9,Protein quiver,Hydatigena taeniaeformis (Feline tapeworm),183,35,157,,InterPro:IPR031424
A0A3P7F2D8,Protein quiver,Wuchereria bancrofti,197,7,125,,InterPro:IPR031424
A0A3P7FD25,Protein quiver,Hydatigena taeniaeformis (Feline tapeworm),145,17,116,,InterPro:IPR031424
A0A3P7H0U2,UPAR/Ly6 domain-containing protein,Angiostrongylus costaricensis (Nematode worm),201,30,153,,InterPro:IPR031424
A0A3P7IBJ6,Protein quiver,Angiostrongylus costaricensis (Nematode worm),136,21,107,,InterPro:IPR031424
A0A3P7M0B3,Protein quiver,Dibothriocephalus latus (Fish tapeworm),131,9,108,,InterPro:IPR031424
A0A3P7MZK6,Protein quiver,Dibothriocephalus latus (Fish tapeworm),83,30,73,,InterPro:IPR031424
A0A3P7N255,Protein quiver,Cylicostephanus goldi (Nematode worm),155,28,117,,InterPro:IPR031424
A0A3P7XZU0,Protein quiver,Brugia timori,135,18,107,,InterPro:IPR031424
A0A3P7YWS6,Protein quiver,Heligmosomoides polygyrus (Parasitic roundworm),191,64,184,,InterPro:IPR031424
A0A3P7Z3J1,Protein quiver,Schistosoma margrebowiei,132,8,107,,InterPro:IPR031424
A0A3P8E7L7,Protein quiver,Heligmosomoides polygyrus (Parasitic roundworm),127,9,105,,InterPro:IPR031424
A0A3P8GDK8,Protein quiver,Echinostoma caproni,134,15,114,,InterPro:IPR031424
A0A3Q0II04,Uncharacterized protein LOC113465459,Diaphorina citri (Asian citrus psyllid),143,38,118,,InterPro:IPR031424
A0A3Q0IMQ5,Uncharacterized protein LOC103506790 isoform X2,Diaphorina citri (Asian citrus psyllid),129,6,103,,InterPro:IPR031424
A0A3Q0JCW9,Uncharacterized protein LOC103516340,Diaphorina citri (Asian citrus psyllid),134,20,130,,InterPro:IPR031424
A0A3Q0KPA1,Protein quiver,Schistosoma mansoni (Blood fluke),140,15,110,,InterPro:IPR031424
A0A3Q0KUU7,Protein quiver,Schistosoma mansoni (Blood fluke),160,33,121,,InterPro:IPR031424
A0A3R7BZ16,Protein quiver,Clonorchis sinensis (Chinese liver fluke),168,37,136,,InterPro:IPR031424
A0A3R7MGW4,Uncharacterized protein,Penaeus vannamei (Whiteleg shrimp),152,24,123,,InterPro:IPR031424
A0A3R7MKU8,Uncharacterized protein,Penaeus vannamei (Whiteleg shrimp),201,62,146,,InterPro:IPR031424
A0A3R7NSS1,Uncharacterized protein,Penaeus vannamei (Whiteleg shrimp),147,28,124,,InterPro:IPR031424
A0A3S0ZN94,Protein sleepless,Elysia chlorotica (Eastern emerald elysia),141,25,113,,InterPro:IPR031424
A0A3S0ZNQ8,Protein sleepless,Elysia chlorotica (Eastern emerald elysia),134,24,107,,InterPro:IPR031424
A0A3S0ZZC1,UPAR/Ly6 domain-containing protein qvr,Elysia chlorotica (Eastern emerald elysia),147,26,122,,InterPro:IPR031424
A0A3S1B7J5,Protein quiver,Elysia chlorotica (Eastern emerald elysia),261,112,207,,InterPro:IPR031424
A0A3S1BWS5,Protein sleepless,Elysia chlorotica (Eastern emerald elysia),153,28,125,,InterPro:IPR031424
A0A3S1BYE4,Protein quiver,Elysia chlorotica (Eastern emerald elysia),171,28,138,,InterPro:IPR031424
A0A3S3NIS9,Protein quiver-like protein,Dinothrombium tinctorium,80,5,73,,InterPro:IPR031424
A0A3S3PPV4,Uncharacterized protein,Dinothrombium tinctorium,167,34,131,,InterPro:IPR031424
A0A3S4QUI0,Uncharacterized protein,Dinothrombium tinctorium,130,25,119,,InterPro:IPR031424
A0A3S5BZ36,Protein sleepless,Protopolystoma xenopodis,159,33,132,,InterPro:IPR031424
A0A409V6U4,Protein sleepless,Mytilus galloprovincialis (Mediterranean mussel),145,27,118,,InterPro:IPR031424
A0A419PS22,Protein quiver,Clonorchis sinensis (Chinese liver fluke),159,27,122,,InterPro:IPR031424
A0A419PX75,Protein quiver,Clonorchis sinensis (Chinese liver fluke),146,29,117,,InterPro:IPR031424
A0A419QDL7,Protein quiver,Clonorchis sinensis (Chinese liver fluke),162,49,135,,InterPro:IPR031424
A0A423SPX5,Uncharacterized protein,Penaeus vannamei (Whiteleg shrimp),140,43,115,,InterPro:IPR031424
A0A423TC52,Uncharacterized protein,Penaeus vannamei (Whiteleg shrimp),209,23,126,,InterPro:IPR031424
A0A423TUG7,Uncharacterized protein,Penaeus vannamei (Whiteleg shrimp),118,2,96,,InterPro:IPR031424
A0A423TWU9,Uncharacterized protein,Penaeus vannamei (Whiteleg shrimp),139,16,114,,InterPro:IPR031424
A0A430Q1K8,17beta-estradiol 17-dehydrogenase / very-long-chain 3-oxoacyl-CoA reductase,Schistosoma bovis (Blood fluke),473,30,153,,InterPro:IPR031424
A0A430Q269,Protein quiver,Schistosoma bovis (Blood fluke),112,12,85,,InterPro:IPR031424
A0A430Q2G9,Protein quiver,Schistosoma bovis (Blood fluke),112,19,82,,InterPro:IPR031424
A0A430Q7S1,UPF0506 domain-containing protein,Schistosoma bovis (Blood fluke),167,8,100,,InterPro:IPR031424
A0A430Q8R6,Protein quiver,Schistosoma bovis (Blood fluke),190,63,151,,InterPro:IPR031424
A0A430QER2,Protein sleepless,Schistosoma bovis (Blood fluke),146,24,117,,InterPro:IPR031424
A0A430QPH7,Uncharacterized protein,Schistosoma bovis (Blood fluke),179,31,117,,InterPro:IPR031424
A0A430QQB8,Protein quiver,Schistosoma bovis (Blood fluke),127,9,97,,InterPro:IPR031424
A0A433STX8,Protein sleepless,Elysia chlorotica (Eastern emerald elysia),146,11,108,,InterPro:IPR031424
A0A433TAT8,Protein quiver,Elysia chlorotica (Eastern emerald elysia),152,22,125,,InterPro:IPR031424
A0A433TIB5,UPAR/Ly6 domain-containing protein qvr,Elysia chlorotica (Eastern emerald elysia),145,33,117,,InterPro:IPR031424
A0A433U739,Protein sleepless,Elysia chlorotica (Eastern emerald elysia),165,30,128,,InterPro:IPR031424
A0A433U7R6,Protein quiver,Elysia chlorotica (Eastern emerald elysia),133,9,101,,InterPro:IPR031424
A0A443QY55,Uncharacterized protein,Dinothrombium tinctorium,87,1,74,,InterPro:IPR031424
A0A443SIX7,Uncharacterized protein,Leptotrombidium deliense,251,23,124,,InterPro:IPR031424
A0A443SL57,Uncharacterized protein,Leptotrombidium deliense,119,3,91,,InterPro:IPR031424
A0A443SLG3,Protein quiver,Leptotrombidium deliense,157,30,127,,InterPro:IPR031424
A0A443SM47,Uncharacterized protein,Leptotrombidium deliense,93,20,82,,InterPro:IPR031424
A0A443SM58,Uncharacterized protein,Leptotrombidium deliense,154,25,127,,InterPro:IPR031424
A0A443SRQ3,Uncharacterized protein,Leptotrombidium deliense,162,24,136,,InterPro:IPR031424
A0A443SRY9,UPAR/Ly6 domain-containing protein qvr,Leptotrombidium deliense,126,7,99,,InterPro:IPR031424
A0A443SVI1,UPAR/Ly6 domain-containing protein qvr,Leptotrombidium deliense,114,2,88,,InterPro:IPR031424
A0A448X191,Protein quiver,Protopolystoma xenopodis,155,28,125,,InterPro:IPR031424
A0A453YYV1,UPAR/Ly6 domain-containing protein qvr,Anopheles gambiae (African malaria mosquito),157,33,121,,InterPro:IPR031424
A0A453Z3D4,Uncharacterized protein,Anopheles quadriannulatus (Mosquito),172,24,139,,InterPro:IPR031424
A0A454XLB5,Uncharacterized protein,Pristionchus pacificus (Parasitic nematode),140,27,119,,InterPro:IPR031424
A0A482V9S1,Protein sleepless,Asbolus verrucosus (Desert ironclad beetle),94,9,91,,InterPro:IPR031424
A0A482VB46,Uncharacterized protein,Asbolus verrucosus (Desert ironclad beetle),150,26,124,,InterPro:IPR031424
A0A482VB97,Uncharacterized protein,Asbolus verrucosus (Desert ironclad beetle),155,27,130,,InterPro:IPR031424
A0A482VBP2,Uncharacterized protein,Asbolus verrucosus (Desert ironclad beetle),159,21,134,,InterPro:IPR031424
A0A482VFU2,Uncharacterized protein,Asbolus verrucosus (Desert ironclad beetle),173,32,149,,InterPro:IPR031424
A0A482VFZ6,Uncharacterized protein,Asbolus verrucosus (Desert ironclad beetle),120,1,92,,InterPro:IPR031424
A0A482VMV4,Uncharacterized protein,Asbolus verrucosus (Desert ironclad beetle),152,12,126,,InterPro:IPR031424
A0A482VPI8,Ig-like domain-containing protein,Asbolus verrucosus (Desert ironclad beetle),457,335,430,,InterPro:IPR031424
A0A482VW17,Protein sleepless,Asbolus verrucosus (Desert ironclad beetle),153,21,131,,InterPro:IPR031424
A0A482VXS1,UPAR/Ly6 domain-containing protein qvr,Asbolus verrucosus (Desert ironclad beetle),123,8,96,,InterPro:IPR031424
A0A482VYR0,Uncharacterized protein,Asbolus verrucosus (Desert ironclad beetle),135,12,113,,InterPro:IPR031424
A0A482WBH8,Uncharacterized protein,Asbolus verrucosus (Desert ironclad beetle),127,9,104,,InterPro:IPR031424
A0A482WNW6,Protein sleepless,Laodelphax striatellus (Small brown planthopper),174,26,128,,InterPro:IPR031424
A0A482WTS9,Uncharacterized protein,Laodelphax striatellus (Small brown planthopper),150,33,125,,InterPro:IPR031424
A0A482WTU1,Uncharacterized protein,Laodelphax striatellus (Small brown planthopper),151,22,125,,InterPro:IPR031424
A0A482WU71,Uncharacterized protein,Laodelphax striatellus (Small brown planthopper),146,23,122,,InterPro:IPR031424
A0A482WX48,Uncharacterized protein,Laodelphax striatellus (Small brown planthopper),156,30,130,,InterPro:IPR031424
A0A482WZG1,Uncharacterized protein,Laodelphax striatellus (Small brown planthopper),176,25,150,,InterPro:IPR031424
A0A482X007,UPAR/Ly6 domain-containing protein qvr,Laodelphax striatellus (Small brown planthopper),143,31,119,,InterPro:IPR031424
A0A482X729,Uncharacterized protein,Laodelphax striatellus (Small brown planthopper),147,30,126,,InterPro:IPR031424
A0A482X7C4,Uncharacterized protein,Laodelphax striatellus (Small brown planthopper),142,27,118,,InterPro:IPR031424
A0A482XCC3,Protein quiver,Laodelphax striatellus (Small brown planthopper),174,10,146,,InterPro:IPR031424
A0A482XCE7,Uncharacterized protein,Laodelphax striatellus (Small brown planthopper),151,26,121,,InterPro:IPR031424
A0A482XCT4,Uncharacterized protein,Laodelphax striatellus (Small brown planthopper),151,31,123,,InterPro:IPR031424
A0A482XDE9,Uncharacterized protein,Laodelphax striatellus (Small brown planthopper),143,26,116,,InterPro:IPR031424
A0A482XLI8,Protein quiver,Laodelphax striatellus (Small brown planthopper),169,33,110,,InterPro:IPR031424
A0A484B1J9,Uncharacterized protein,Drosophila navojoa (Fruit fly),155,28,124,,InterPro:IPR031424
A0A484B5J0,Uncharacterized protein,Drosophila navojoa (Fruit fly),148,21,120,,InterPro:IPR031424
A0A484B6J7,Uncharacterized protein,Drosophila navojoa (Fruit fly),148,22,119,,InterPro:IPR031424
A0A484B6P9,Uncharacterized protein,Drosophila navojoa (Fruit fly),145,23,117,,InterPro:IPR031424
A0A484B7I1,Uncharacterized protein,Drosophila navojoa (Fruit fly),148,24,125,,InterPro:IPR031424
A0A484B7M6,Uncharacterized protein,Drosophila navojoa (Fruit fly),153,20,121,,InterPro:IPR031424
A0A484B7X3,Uncharacterized protein,Drosophila navojoa (Fruit fly),139,18,114,,InterPro:IPR031424
A0A484B822,Uncharacterized protein,Drosophila navojoa (Fruit fly),148,24,125,,InterPro:IPR031424
A0A484B824,Uncharacterized protein,Drosophila navojoa (Fruit fly),159,23,135,,InterPro:IPR031424
A0A484B9X7,Uncharacterized protein,Drosophila navojoa (Fruit fly),157,29,132,,InterPro:IPR031424
A0A484BAP4,Uncharacterized protein,Drosophila navojoa (Fruit fly),148,24,123,,InterPro:IPR031424
A0A484BGM5,Protein sleepless,Drosophila navojoa (Fruit fly),205,27,176,,InterPro:IPR031424
A0A484BTC6,Uncharacterized protein,Drosophila navojoa (Fruit fly),154,24,120,,InterPro:IPR031424
A0A484BUH2,Protein quiver,Drosophila navojoa (Fruit fly),232,24,139,,InterPro:IPR031424
A0A484BXK0,Uncharacterized protein,Drosophila navojoa (Fruit fly),155,23,126,,InterPro:IPR031424
A0A498SGX9,Protein quiver,Acanthocheilonema viteae (Filarial nematode worm),143,1,116,,InterPro:IPR031424
A0A498SN45,ZP domain-containing protein,Acanthocheilonema viteae (Filarial nematode worm),250,22,128,,InterPro:IPR031424
A0A498SY99,Protein sleepless,Acanthocheilonema viteae (Filarial nematode worm),149,23,113,,InterPro:IPR031424
A0A4C1SRJ5,Protein sleepless,Eumeta variegata (Bagworm moth),311,20,133,,InterPro:IPR031424
A0A4C1T439,Uncharacterized protein,Eumeta variegata (Bagworm moth),206,86,184,,InterPro:IPR031424
A0A4C1T6Q0,Uncharacterized protein,Eumeta variegata (Bagworm moth),330,9,105,,InterPro:IPR031424
A0A4C1T6Q0,Uncharacterized protein,Eumeta variegata (Bagworm moth),330,206,305,,InterPro:IPR031424
A0A4C1TWY9,Uncharacterized protein,Eumeta variegata (Bagworm moth),135,16,112,,InterPro:IPR031424
A0A4C1YD88,Uncharacterized protein,Eumeta variegata (Bagworm moth),411,213,324,,InterPro:IPR031424
A0A4C1YGR8,Uncharacterized protein,Eumeta variegata (Bagworm moth),259,83,184,,InterPro:IPR031424
A0A4C1ZKK8,UPAR/Ly6 domain-containing protein qvr,Eumeta variegata (Bagworm moth),174,57,145,,InterPro:IPR031424
A0A4D5RWQ7,Putative kunitz-like protein,Ixodes scapularis (Black-legged tick),177,38,148,,InterPro:IPR031424
A0A4D5S1L9,Uncharacterized protein,Ixodes scapularis (Black-legged tick),145,27,119,,InterPro:IPR031424
A0A4E0QY53,UPAR/Ly6 domain-containing protein qvr,Fasciola hepatica (Liver fluke),153,43,131,,InterPro:IPR031424
A0A4E0R485,Putative conserved plasma membrane protein,Fasciola hepatica (Liver fluke),150,28,116,,InterPro:IPR031424
A0A4E0RHN7,UPAR/Ly6 domain-containing protein qvr,Fasciola hepatica (Liver fluke),138,17,113,,InterPro:IPR031424
A0A4E0RP77,Egg protein,Fasciola hepatica (Liver fluke),174,40,150,,InterPro:IPR031424
A0A4E0RQ57,Histone H1B,Fasciola hepatica (Liver fluke),143,26,114,,InterPro:IPR031424
A0A4E0RVH7,Protein quiver,Fasciola hepatica (Liver fluke),150,29,123,,InterPro:IPR031424
A0A4E0RWK5,Cadmium metallothionein (MT-Cd) (Cd-MT),Fasciola hepatica (Liver fluke),152,25,120,,InterPro:IPR031424
A0A4E0RXG4,Boudin,Fasciola hepatica (Liver fluke),136,20,109,,InterPro:IPR031424
A0A4E9ERK6,Protein sleepless,Brugia malayi (Filarial nematode worm),134,20,109,,InterPro:IPR031424
A0A4E9F5Q5,Protein sleepless,Brugia malayi (Filarial nematode worm),149,23,113,,InterPro:IPR031424
A0A4E9F650,Protein quiver,Brugia malayi (Filarial nematode worm),159,33,123,,InterPro:IPR031424
A0A4P2KVS0,Rtv,Locusta migratoria (Migratory locust),153,33,129,,InterPro:IPR031424
A0A4P6D7E8,Putative e3 ubiquitin-protein ligase ari4 panstrongylus lignarius,Rhodnius prolixus (Triatomid bug),132,10,102,,InterPro:IPR031424
A0A4P6D9B3,Protein rhodnius neglectus,Rhodnius prolixus (Triatomid bug),177,50,145,,InterPro:IPR031424
A0A4P6D9H5,Putative conserved plasma membrane protein panstrongylus lignarius,Rhodnius prolixus (Triatomid bug),145,22,121,,InterPro:IPR031424
A0A4P6D9Y2,Putative e3 ubiquitin-protein ligase ari4 panstrongylus lignarius,Rhodnius prolixus (Triatomid bug),165,48,140,,InterPro:IPR031424
A0A4P6D9Y8,Uncharacterized protein,Rhodnius prolixus (Triatomid bug),124,8,102,,InterPro:IPR031424
A0A4P6DAH5,Putative secreted mys2-like protein pristhesancus plagipennis,Rhodnius prolixus (Triatomid bug),131,21,112,,InterPro:IPR031424
A0A4Q8K1R5,U45-Liphistoxin-Lth1a_1,Liphistius thaleban,138,22,111,,InterPro:IPR031424
A0A4Q8K274,U20-Liphistoxin-Lsp1a_1,Liphistius sp. SGP-2016,138,24,113,,InterPro:IPR031424
A0A4Q8K287,U6-Liphistoxin-Lsp1a_1,Liphistius sp. SGP-2016,152,26,125,,InterPro:IPR031424
A0A4Q8K294,U12-Liphistoxin-Lth1a_1,Liphistius thaleban,152,26,125,,InterPro:IPR031424
A0A4Q8K307,U23-Liphistoxin-Lsp1a_1,Liphistius sp. SGP-2016,139,24,113,,InterPro:IPR031424
A0A4Q8K469,U27-Liphistoxin-Lth1a_1,Liphistius thaleban,139,24,113,,InterPro:IPR031424
A0A4Q8K4J8,U37-Liphistoxin-Lsp1a_1,Liphistius sp. SGP-2016,138,22,111,,InterPro:IPR031424
A0A4Q8K5V4,U98-Liphistoxin-Lth1a_1,Liphistius thaleban,155,20,123,,InterPro:IPR031424
A0A4Q8K8T6,U7-Deinotoxin-Dsu1a_1,Deinopis subrufa (Rufous net-casting spider),141,24,113,,InterPro:IPR031424
A0A4S2JMP8,Uncharacterized protein,Temnothorax longispinosus,151,26,125,,InterPro:IPR031424
A0A4S2K823,Protein quiver,Opisthorchis felineus,159,27,122,,InterPro:IPR031424
A0A4S2K906,Uncharacterized protein,Temnothorax longispinosus,164,27,122,,InterPro:IPR031424
A0A4S2KGE2,Protein sleepless,Temnothorax longispinosus,105,29,103,,InterPro:IPR031424
A0A4S2KI83,Uncharacterized protein,Temnothorax longispinosus,153,24,127,,InterPro:IPR031424
A0A4S2KL33,UPAR/Ly6 domain-containing protein qvr,Opisthorchis felineus,147,20,116,,InterPro:IPR031424
A0A4S2KL63,Protein sleepless,Opisthorchis felineus,129,19,106,,InterPro:IPR031424
A0A4S2KTT5,Uncharacterized protein,Temnothorax longispinosus,154,20,131,,InterPro:IPR031424
A0A4S2KUX4,Uncharacterized protein,Temnothorax longispinosus,152,29,123,,InterPro:IPR031424
A0A4S2KW10,UPAR/Ly6 domain-containing protein qvr,Temnothorax longispinosus,142,12,100,,InterPro:IPR031424
A0A4S2KXD0,Ig-like domain-containing protein,Temnothorax longispinosus,475,357,451,,InterPro:IPR031424
A0A4S2L418,Uncharacterized protein,Temnothorax longispinosus,153,24,123,,InterPro:IPR031424
A0A4S2LJY5,Protein quiver,Opisthorchis felineus,179,48,147,,InterPro:IPR031424
A0A4S2LWR2,Protein quiver,Opisthorchis felineus,172,21,143,,InterPro:IPR031424
A0A4S2LZT1,Protein sleepless,Opisthorchis felineus,143,21,115,,InterPro:IPR031424
A0A4S2M1J8,Protein quiver,Opisthorchis felineus,163,46,134,,InterPro:IPR031424
A0A4S2M1K0,Protein quiver,Opisthorchis felineus,169,29,117,,InterPro:IPR031424
A0A4S2M2P8,Protein quiver,Opisthorchis felineus,181,45,154,,InterPro:IPR031424
A0A4U5NCP8,Protein sleepless,Steinernema carpocapsae (Entomopathogenic nematode),266,146,245,,InterPro:IPR031424
A0A4U5NRT0,Protein sleepless,Steinernema carpocapsae (Entomopathogenic nematode),179,31,150,,InterPro:IPR031424
A0A4U5PC55,Protein sleepless,Steinernema carpocapsae (Entomopathogenic nematode),131,20,108,,InterPro:IPR031424
A0A4V3SFW9,Protein quiver,Opisthorchis felineus,146,29,117,,InterPro:IPR031424
