protein_id,protein_name,organism,sequence_length,domain_start,domain_end,domain_score,signature_name
A0A346CIB2,Sulmotoxin 1,Spilotes sulphureus (Amazon puffing snake),107,47,105,,InterPro:IPR003571
A0A346CIB3,Sulditoxin subunit B,Spilotes sulphureus (Amazon puffing snake),111,43,109,,InterPro:IPR003571
A0A346CIB4,Three-finger toxin 5,Spilotes sulphureus (Amazon puffing snake),107,47,105,,InterPro:IPR003571
A0A346CIB5,Three-finger toxin 4,Spilotes sulphureus (Amazon puffing snake),107,43,105,,InterPro:IPR003571
A0A346CIB6,Three-finger toxin 8,Spilotes sulphureus (Amazon puffing snake),111,47,109,,InterPro:IPR003571
A0A346CLY6,Three-finger toxin 8,Ahaetulla prasina,85,22,85,,InterPro:IPR003571
A0A346CLY7,Three-finger toxin 10,Ahaetulla prasina,86,22,85,,InterPro:IPR003571
A0A346CLY8,Three-finger toxin 3,Ahaetulla prasina,95,24,87,,InterPro:IPR003571
A0A346CLY9,Three-finger toxin 4,Ahaetulla prasina,95,27,87,,InterPro:IPR003571
A0A346CLZ0,Three-finger toxin 7,Ahaetulla prasina,95,27,87,,InterPro:IPR003571
A0A346CLZ1,Three-finger toxin 5,Ahaetulla prasina,95,27,87,,InterPro:IPR003571
A0A346CM08,Three-finger toxin 9,Ahaetulla prasina,85,22,84,,InterPro:IPR003571
A0A346CM15,Three-finger toxin 1,Ahaetulla prasina,95,27,87,,InterPro:IPR003571
A0A346CM25,Three-finger toxin 2,Ahaetulla prasina,95,27,87,,InterPro:IPR003571
A0A3M7S2J2,Snake toxin/toxin-like domain-containing protein,Brachionus plicatilis (Marine rotifer),148,69,139,,InterPro:IPR003571
A0A481MQJ1,Three-Finger Toxin 03,Boiga dendrophila (Mangrove snake),103,33,101,,InterPro:IPR003571
A0A481MQJ6,Three-Finger Toxin 08,Boiga dendrophila (Mangrove snake),105,35,101,,InterPro:IPR003571
A0A481MQK0,Three-Finger Toxin 05,Boiga dendrophila (Mangrove snake),111,47,109,,InterPro:IPR003571
A0A481MQK7,Three-Finger Toxin 01,Boiga dendrophila (Mangrove snake),103,35,101,,InterPro:IPR003571
A0A481MQL5,Three-Finger Toxin 10,Boiga dendrophila (Mangrove snake),116,42,107,,InterPro:IPR003571
A0A481MQL6,Three-Finger Toxin 09,Boiga dendrophila (Mangrove snake),111,47,109,,InterPro:IPR003571
A0A481MQL7,Three-Finger Toxin 00,Boiga dendrophila (Mangrove snake),103,35,101,,InterPro:IPR003571
A0A481MQL8,Three-Finger Toxin 02,Boiga dendrophila (Mangrove snake),103,33,101,,InterPro:IPR003571
A0A481MQL9,Three-Finger Toxin 11,Boiga dendrophila (Mangrove snake),116,47,107,,InterPro:IPR003571
A0A481MQM5,Three-finger toxin 00,Boiga cynodon,84,24,84,,InterPro:IPR003571
A0A481MQN2,Three-Finger Toxin 04,Boiga dendrophila (Mangrove snake),103,33,101,,InterPro:IPR003571
A0A481MQP4,Three-Finger Toxin 06,Boiga dendrophila (Mangrove snake),84,22,84,,InterPro:IPR003571
A0A4P1LYC9,Dendroaspis polylepis MT9,Dendroaspis polylepis polylepis (Black mamba),57,1,56,,InterPro:IPR003571
A0A4Q8K440,U57-Liphistoxin-Lth1a_1,Liphistius thaleban,94,25,91,,InterPro:IPR003571
A0A4Q8K4C8,U57-Liphistoxin-Lth1a_2,Liphistius thaleban,94,25,91,,InterPro:IPR003571
A0A646QBR0,Three-finger toxin,Thelotornis mossambicanus,86,22,85,,InterPro:IPR003571
A0A646QDR7,Three-finger toxin,Thelotornis mossambicanus,86,22,85,,InterPro:IPR003571
A0A6G1S2M3,Three-Finger Toxin 01,Boiga nigriceps (black-headed cat snake),103,35,101,,InterPro:IPR003571
A0A6G1S2M9,Snake toxin/toxin-like domain-containing protein,Boiga nigriceps (black-headed cat snake),105,35,103,,InterPro:IPR003571
A0A6G1S2N1,Three-Finger Toxin 00,Boiga nigriceps (black-headed cat snake),84,22,84,,InterPro:IPR003571
A0A6G1S327,Three-Finger Toxin 04,Boiga nigriceps (black-headed cat snake),109,46,107,,InterPro:IPR003571
A0A6G1S330,Three-Finger Toxin 05,Boiga nigriceps (black-headed cat snake),109,42,107,,InterPro:IPR003571
A0A6G1S3L8,Three-Finger Toxin 03,Boiga nigriceps (black-headed cat snake),109,46,107,,InterPro:IPR003571
A0A6G1S4A6,Three-Finger Toxin 06,Boiga nigriceps (black-headed cat snake),111,42,109,,InterPro:IPR003571
A0A6J1VI58,Short neurotoxin 1,Notechis scutatus (mainland tiger snake),81,22,80,,InterPro:IPR003571
A0A6P9C806,Toxin 3FTx-Dis4-like,Pantherophis guttatus (Corn snake),85,22,53,,InterPro:IPR003571
A0A6P9C8Z9,Probable weak neurotoxin 3FTx-Lio1,Pantherophis guttatus (Corn snake),89,23,86,,InterPro:IPR003571
A0A7T7DMY7,Cytotoxin 1,Naja sumatrana (Equatorial spitting cobra),81,22,81,,InterPro:IPR003571
A0A813QMS0,Protein kinase domain-containing protein,Brachionus calyciflorus,1136,1034,1096,,InterPro:IPR003571
A0A813TGG0,Uncharacterized protein,Adineta ricciae (Rotifer),187,91,160,,InterPro:IPR003571
A0A813V9Y2,UPAR/Ly6 domain-containing protein,Adineta ricciae (Rotifer),160,72,136,,InterPro:IPR003571
A0A813XKR2,Snake toxin/toxin-like domain-containing protein,Brachionus calyciflorus,109,26,84,,InterPro:IPR003571
A0A814FEB7,Uncharacterized protein,Rotaria sordida,181,81,155,,InterPro:IPR003571
A0A814G8T3,Uncharacterized protein,Rotaria magnacalcarata,122,24,90,,InterPro:IPR003571
A0A814TXC6,Uncharacterized protein,Adineta steineri,174,81,151,,InterPro:IPR003571
A0A815C0A8,Uncharacterized protein,Adineta steineri,175,82,152,,InterPro:IPR003571
A0A815DFA2,Uncharacterized protein,Rotaria sordida,181,81,155,,InterPro:IPR003571
A0A815FLC7,UPAR/Ly6 domain-containing protein,Adineta ricciae (Rotifer),149,61,125,,InterPro:IPR003571
A0A815MCD1,Uncharacterized protein,Rotaria magnacalcarata,179,83,153,,InterPro:IPR003571
A0A815P0J3,Uncharacterized protein,Adineta steineri,175,82,152,,InterPro:IPR003571
A0A816TU28,Uncharacterized protein,Rotaria magnacalcarata,179,83,153,,InterPro:IPR003571
A0A818EXY6,Uncharacterized protein,Rotaria socialis,122,24,90,,InterPro:IPR003571
A0A818LZ99,Uncharacterized protein,Rotaria socialis,179,83,153,,InterPro:IPR003571
A0A818RL83,Uncharacterized protein,Rotaria sordida,181,81,155,,InterPro:IPR003571
A0A898IJN7,Three-finger toxin,Calliophis bivirgatus (Blue Malaysian coral snake),88,22,85,,InterPro:IPR003571
A0A898IJU7,Three-finger toxin,Calliophis bivirgatus (Blue Malaysian coral snake),92,25,87,,InterPro:IPR003571
A0A898IJX5,Three-finger toxin,Calliophis bivirgatus (Blue Malaysian coral snake),78,22,77,,InterPro:IPR003571
A0A898IJZ2,Three-finger toxin,Calliophis bivirgatus (Blue Malaysian coral snake),80,22,79,,InterPro:IPR003571
A0A898IKP8,Three-finger toxin,Calliophis bivirgatus (Blue Malaysian coral snake),80,22,77,,InterPro:IPR003571
A0A898IKR2,Three-finger toxin,Calliophis bivirgatus (Blue Malaysian coral snake),84,22,77,,InterPro:IPR003571
A0A898IKZ4,Three-finger toxin,Calliophis bivirgatus (Blue Malaysian coral snake),81,22,80,,InterPro:IPR003571
A0A898IL04,Three-finger toxin,Calliophis bivirgatus (Blue Malaysian coral snake),78,22,77,,InterPro:IPR003571
A0A898IL27,Three-finger toxin,Calliophis bivirgatus (Blue Malaysian coral snake),80,22,77,,InterPro:IPR003571
A0A898IL68,Three-finger toxin,Calliophis bivirgatus (Blue Malaysian coral snake),81,22,80,,InterPro:IPR003571
A0A898ILD4,Three-finger toxin,Calliophis bivirgatus (Blue Malaysian coral snake),74,22,73,,InterPro:IPR003571
A0A898ILG1,Three-finger toxin,Calliophis bivirgatus (Blue Malaysian coral snake),76,22,75,,InterPro:IPR003571
A0A898ILL6,Three-finger toxin,Calliophis bivirgatus (Blue Malaysian coral snake),81,25,80,,InterPro:IPR003571
A0A898ILP2,Three-finger toxin,Calliophis bivirgatus (Blue Malaysian coral snake),81,22,80,,InterPro:IPR003571
A0A898ILQ5,Three-finger toxin,Calliophis bivirgatus (Blue Malaysian coral snake),76,22,75,,InterPro:IPR003571
A0A898IMW8,Three-finger toxin,Calliophis bivirgatus (Blue Malaysian coral snake),92,22,87,,InterPro:IPR003571
A0A898IMX4,Three-finger toxin,Calliophis bivirgatus (Blue Malaysian coral snake),85,22,84,,InterPro:IPR003571
A0A898IN02,Three-finger toxin,Calliophis bivirgatus (Blue Malaysian coral snake),80,22,77,,InterPro:IPR003571
A0A898IN07,Three-finger toxin,Calliophis bivirgatus (Blue Malaysian coral snake),78,22,77,,InterPro:IPR003571
A0A898IN20,Three-finger toxin,Calliophis bivirgatus (Blue Malaysian coral snake),92,25,87,,InterPro:IPR003571
A0A898IN21,Three-finger toxin,Calliophis bivirgatus (Blue Malaysian coral snake),75,22,74,,InterPro:IPR003571
A0A898IN37,Three-finger toxin,Calliophis bivirgatus (Blue Malaysian coral snake),78,22,77,,InterPro:IPR003571
A0A898IN41,Three-finger toxin,Calliophis bivirgatus (Blue Malaysian coral snake),80,22,79,,InterPro:IPR003571
A0A898IN50,Three-finger toxin,Calliophis bivirgatus (Blue Malaysian coral snake),75,22,74,,InterPro:IPR003571
A0A898IN56,Three-finger toxin,Calliophis bivirgatus (Blue Malaysian coral snake),74,22,73,,InterPro:IPR003571
A0A898IN64,Three-finger toxin,Calliophis bivirgatus (Blue Malaysian coral snake),76,29,75,,InterPro:IPR003571
A0A898IN70,Three-finger toxin,Calliophis bivirgatus (Blue Malaysian coral snake),81,22,80,,InterPro:IPR003571
A0A898IN78,Three-finger toxin,Calliophis bivirgatus (Blue Malaysian coral snake),81,22,80,,InterPro:IPR003571
A0A898IN91,Three-finger toxin,Calliophis bivirgatus (Blue Malaysian coral snake),76,29,75,,InterPro:IPR003571
A0A898IN96,Three-finger toxin,Calliophis bivirgatus (Blue Malaysian coral snake),76,30,75,,InterPro:IPR003571
A0A898INK0,Three-finger toxin,Calliophis bivirgatus (Blue Malaysian coral snake),90,22,88,,InterPro:IPR003571
A0A898INL0,Three-finger toxin,Calliophis bivirgatus (Blue Malaysian coral snake),78,22,77,,InterPro:IPR003571
A0A898INL5,Three-finger toxin,Calliophis bivirgatus (Blue Malaysian coral snake),81,22,80,,InterPro:IPR003571
A0A898INM0,Three-finger toxin,Calliophis bivirgatus (Blue Malaysian coral snake),79,22,78,,InterPro:IPR003571
A0A898IPF7,Three-finger toxin,Calliophis bivirgatus (Blue Malaysian coral snake),74,22,73,,InterPro:IPR003571
A0A898IPI1,Three-finger toxin,Calliophis bivirgatus (Blue Malaysian coral snake),78,22,77,,InterPro:IPR003571
A0A898IPI9,Three-finger toxin,Calliophis bivirgatus (Blue Malaysian coral snake),81,22,80,,InterPro:IPR003571
A0A898IPK1,Three-finger toxin,Calliophis bivirgatus (Blue Malaysian coral snake),79,22,78,,InterPro:IPR003571
A0A898IPK7,Three-finger toxin,Calliophis bivirgatus (Blue Malaysian coral snake),78,22,77,,InterPro:IPR003571
A0A898IPN0,Three-finger toxin,Calliophis bivirgatus (Blue Malaysian coral snake),76,22,75,,InterPro:IPR003571
A0A898IPN2,Three-finger toxin,Calliophis bivirgatus (Blue Malaysian coral snake),79,22,77,,InterPro:IPR003571
A0A898IPN4,Three-finger toxin,Calliophis bivirgatus (Blue Malaysian coral snake),81,25,80,,InterPro:IPR003571
A0A898IPN6,Three-finger toxin,Calliophis bivirgatus (Blue Malaysian coral snake),81,22,80,,InterPro:IPR003571
A0A898IPP1,Three-finger toxin,Calliophis bivirgatus (Blue Malaysian coral snake),81,22,80,,InterPro:IPR003571
A0A898IPP4,Three-finger toxin,Calliophis bivirgatus (Blue Malaysian coral snake),84,22,84,,InterPro:IPR003571
A0A8C6XA92,Uncharacterized protein,Naja naja (Indian cobra),96,22,57,,InterPro:IPR003571
A0A8C6XDS2,Uncharacterized protein,Naja naja (Indian cobra),87,22,48,,InterPro:IPR003571
A0A8C6XDU5,Uncharacterized protein,Naja naja (Indian cobra),65,1,64,,InterPro:IPR003571
A0A8C6XDY8,Uncharacterized protein,Naja naja (Indian cobra),86,26,85,,InterPro:IPR003571
A0A8C6XET3,Uncharacterized protein,Naja naja (Indian cobra),86,22,85,,InterPro:IPR003571
A0A8C6XF04,Uncharacterized protein,Naja naja (Indian cobra),99,35,98,,InterPro:IPR003571
A0A8C6XFH6,Uncharacterized protein,Naja naja (Indian cobra),81,22,81,,InterPro:IPR003571
A0A8C6XFM5,Uncharacterized protein,Naja naja (Indian cobra),81,22,81,,InterPro:IPR003571
A0A8C6XG05,Uncharacterized protein,Naja naja (Indian cobra),81,22,81,,InterPro:IPR003571
A0A8C6XGV8,Uncharacterized protein,Naja naja (Indian cobra),86,22,85,,InterPro:IPR003571
A0A8C6XHB2,Uncharacterized protein,Naja naja (Indian cobra),87,28,87,,InterPro:IPR003571
A0A8C6XIA8,Uncharacterized protein,Naja naja (Indian cobra),71,3,63,,InterPro:IPR003571
A0A8C6XLA1,Uncharacterized protein,Naja naja (Indian cobra),81,22,81,,InterPro:IPR003571
A0A8C6XLE6,Uncharacterized protein,Naja naja (Indian cobra),85,21,84,,InterPro:IPR003571
A0A8C6XLI6,Uncharacterized protein,Naja naja (Indian cobra),58,1,58,,InterPro:IPR003571
A0A8C6XPA7,Uncharacterized protein,Naja naja (Indian cobra),83,22,83,,InterPro:IPR003571
A0A8C6XQ33,Uncharacterized protein,Naja naja (Indian cobra),81,22,81,,InterPro:IPR003571
A0A8C6XQF9,Uncharacterized protein,Naja naja (Indian cobra),86,22,85,,InterPro:IPR003571
A0A8C6XRN7,Uncharacterized protein,Naja naja (Indian cobra),83,22,83,,InterPro:IPR003571
A0A8C7DVX6,Uncharacterized protein,Naja naja (Indian cobra),187,123,186,,InterPro:IPR003571
A0A8C7DYM9,Uncharacterized protein,Naja naja (Indian cobra),81,22,81,,InterPro:IPR003571
A0A8C7DYP2,Uncharacterized protein,Naja naja (Indian cobra),115,56,115,,InterPro:IPR003571
A0A8J9Z921,UPAR/Ly6 domain-containing protein,Branchiostoma lanceolatum (Common lancelet),862,14,92,,InterPro:IPR003571
A0A8J9Z9R8,Snake toxin/toxin-like domain-containing protein,Branchiostoma lanceolatum (Common lancelet),176,25,100,,InterPro:IPR003571
A0A8J9ZFT3,DOMON domain-containing protein,Branchiostoma lanceolatum (Common lancelet),409,295,376,,InterPro:IPR003571
A0A8R1DQ65,CD59 glycoprotein-like,Caenorhabditis japonica,156,46,114,,InterPro:IPR003571
A0A8S1E6S4,Guanylate cyclase,Caenorhabditis bovis,1076,22,90,,InterPro:IPR003571
A0A8S3SZ43,ShKT domain-containing protein,Mytilus edulis (Blue mussel),1478,329,403,,InterPro:IPR003571
A0A8S3T0B0,MAM domain-containing protein,Mytilus edulis (Blue mussel),624,89,160,,InterPro:IPR003571
A0A8S4NPY5,UPAR/Ly6 domain-containing protein,Owenia fusiformis (Polychaete worm),148,50,119,,InterPro:IPR003571
A0A913WSI7,WSC domain-containing protein,Exaiptasia diaphana (Tropical sea anemone),381,198,271,,InterPro:IPR003571
A0A913YJ15,WSC domain-containing protein,Exaiptasia diaphana (Tropical sea anemone),730,198,271,,InterPro:IPR003571
A0A914GLY3,Beta-glucosidase,Panagrolaimus sp. ES5,560,9,71,,InterPro:IPR003571
A0A914IUI8,Lactase-phlorizin hydrolase-like,Panagrolaimus sp. JU765,983,545,607,,InterPro:IPR003571
A0A914IX96,Lactase-phlorizin hydrolase-like,Panagrolaimus sp. JU765,1009,571,633,,InterPro:IPR003571
A0A9D1E7W6,Butyryl-CoA:acetate CoA-transferase,Candidatus Pullilachnospira gallistercoris,447,72,101,,InterPro:IPR003571
A0A9D4I5S4,Fibrinogen C-terminal domain-containing protein,Dreissena polymorpha (Zebra mussel),642,37,116,,InterPro:IPR003571
A0A9D4IF63,Uncharacterized protein,Dreissena polymorpha (Zebra mussel),750,41,122,,InterPro:IPR003571
A0A9P1MLX1,Uncharacterized protein,Auanema sp. JU1783,908,766,832,,InterPro:IPR003571
A0A9W3BB33,SRCR domain-containing protein,Biomphalaria glabrata (Bloodfluke planorb),892,21,111,,InterPro:IPR003571
A0AA35LG58,Snake toxin/toxin-like domain-containing protein,Podarcis lilfordi (Lilford's wall lizard),104,41,96,,InterPro:IPR003571
A0AA36CKW9,Uncharacterized protein,Mesorhabditis spiculigera,320,24,80,,InterPro:IPR003571
A0AA36D3B7,Uncharacterized protein,Mesorhabditis spiculigera,320,24,80,,InterPro:IPR003571
A0AA39H3S7,Uncharacterized protein,Steinernema hermaphroditum,519,412,475,,InterPro:IPR003571
A0AA39IAI0,4Fe-4S ferredoxin-type domain-containing protein,Steinernema hermaphroditum,219,25,81,,InterPro:IPR003571
A0AA50NXL8,C2H2-type domain-containing protein,Oxybelis aeneus (Gray vine snake),111,44,109,,InterPro:IPR003571
A0AA50NXU0,Three-finger toxin,Oxybelis aeneus (Gray vine snake),112,44,110,,InterPro:IPR003571
A0AA50NXX1,Three finger toxin,Chironius multiventris,98,46,98,,InterPro:IPR003571
A0AA50NYC5,Three-finger toxin,Oxybelis aeneus (Gray vine snake),111,47,109,,InterPro:IPR003571
A0AA50NYG7,Three-finger toxin,Oxybelis aeneus (Gray vine snake),108,47,106,,InterPro:IPR003571
A0AA50NYJ2,Three-finger toxin,Chironius multiventris,107,46,105,,InterPro:IPR003571
A0AA50NZJ7,Three finger toxin,Spilotes sulphureus (Amazon puffing snake),87,22,85,,InterPro:IPR003571
A0AA50NZK7,Three finger toxin,Spilotes sulphureus (Amazon puffing snake),107,43,105,,InterPro:IPR003571
A0AA50NZS2,Three-finger toxin,Chironius multiventris,108,44,106,,InterPro:IPR003571
A0AA50NZZ9,Three-finger toxin,Rhinobothryum bovallii,111,44,109,,InterPro:IPR003571
A0AA50P015,Three-finger toxin,Chironius multiventris,108,44,106,,InterPro:IPR003571
A0AA50P0P5,Three-finger toxin,Oxybelis aeneus (Gray vine snake),108,43,106,,InterPro:IPR003571
A0AA50RSC0,Three finger toxin,Chironius multiventris,93,25,91,,InterPro:IPR003571
A0AA50RSC4,Three-finger toxin,Chironius multiventris,117,50,115,,InterPro:IPR003571
A0AA50RTI9,Three-finger toxin,Chironius multiventris,112,42,110,,InterPro:IPR003571
A0AA50RTJ7,Three-finger toxin,Chironius multiventris,111,44,109,,InterPro:IPR003571
A0AA50S1U2,Snake toxin/toxin-like domain-containing protein,Rhinobothryum bovallii,116,44,109,,InterPro:IPR003571
A0AA50S1U3,Three finger toxin,Spilotes sulphureus (Amazon puffing snake),111,43,109,,InterPro:IPR003571
A0AA50S1V1,Snake toxin/toxin-like domain-containing protein,Oxybelis aeneus (Gray vine snake),87,22,85,,InterPro:IPR003571
A0AA50S1V3,Three finger toxin,Spilotes sulphureus (Amazon puffing snake),111,43,109,,InterPro:IPR003571
A0AA50S1V7,Three finger toxin,Chironius multiventris,112,56,110,,InterPro:IPR003571
A0AA50S1W0,Three-finger toxin,Chironius multiventris,111,44,109,,InterPro:IPR003571
A0AAJ7T9K6,Uncharacterized protein LOC116943799 isoform X2,Petromyzon marinus (Sea lamprey),219,90,148,,InterPro:IPR003571
A0AAJ7WWT7,Uncharacterized protein LOC116943799 isoform X1,Petromyzon marinus (Sea lamprey),221,92,150,,InterPro:IPR003571
A0AAN9B2L4,Uncharacterized protein,Littorina saxatilis,374,276,357,,InterPro:IPR003571
A0AAV5TNH1,Uncharacterized protein,Pristionchus entomophagus,276,21,84,,InterPro:IPR003571
A0AAW0PV41,Uncharacterized protein,Mugilogobius chulae (yellowstripe goby),3958,121,201,,InterPro:IPR003571
A0AAW1BKT6,Three-fingered toxin-12,Crotalus adamanteus (Eastern diamondback rattlesnake),80,22,80,,InterPro:IPR003571
A0AAW1BL01,Three-fingered toxin-05,Crotalus adamanteus (Eastern diamondback rattlesnake),85,22,85,,InterPro:IPR003571
A0AAW1BLJ7,Three-fingered toxin-06,Crotalus adamanteus (Eastern diamondback rattlesnake),90,34,87,,InterPro:IPR003571
A0AAW1BLL8,VENOM COMPONENT: three-fingered toxin-04,Crotalus adamanteus (Eastern diamondback rattlesnake),85,22,84,,InterPro:IPR003571
A0AAW1BLQ4,Three-fingered toxin-18,Crotalus adamanteus (Eastern diamondback rattlesnake),84,34,83,,InterPro:IPR003571
A0AAW1BLR8,Three-fingered toxin-33,Crotalus adamanteus (Eastern diamondback rattlesnake),90,22,84,,InterPro:IPR003571
A0AAW1BLY0,VENOM COMPONENT: three-fingered toxin-02,Crotalus adamanteus (Eastern diamondback rattlesnake),86,22,86,,InterPro:IPR003571
A0AAW1BM52,Three-fingered toxin-13,Crotalus adamanteus (Eastern diamondback rattlesnake),85,22,85,,InterPro:IPR003571
A0AAW1BM85,VENOM COMPONENT: three-fingered toxin-07,Crotalus adamanteus (Eastern diamondback rattlesnake),100,22,90,,InterPro:IPR003571
A0AAW1BN42,Three-fingered toxin-14,Crotalus adamanteus (Eastern diamondback rattlesnake),83,22,83,,InterPro:IPR003571
A0S864,Irditoxin subunit A,Boiga irregularis (Brown tree snake),109,46,107,,InterPro:IPR003571
A0S865,Irditoxin subunit B,Boiga irregularis (Brown tree snake),111,42,109,,InterPro:IPR003571
A1IVR7,Alpha-elapitoxin-Bc2c,Bungarus candidus (Malayan krait),75,3,67,,InterPro:IPR003571
A1IVR8,Alpha-elapitoxin-Bc2a,Bungarus candidus (Malayan krait),75,3,67,,InterPro:IPR003571
A1IVR9,Alpha-elapitoxin-Bc2b,Bungarus candidus (Malayan krait),75,3,67,,InterPro:IPR003571
A2CKF6,Neurotoxin 3FTx-8a,Bungarus fasciatus (Banded krait),86,22,85,,InterPro:IPR003571
A2CKF7,Neurotoxin 3FTx-LT,Bungarus fasciatus (Banded krait),86,22,85,,InterPro:IPR003571
A3FM53,Long neurotoxin 2,Hydrophis hardwickii (Hardwick's spine-bellied seasnake),93,23,85,,InterPro:IPR003571
A5X2W6,Three finger toxin 1,Sistrurus catenatus edwardsii (Desert massasauga),88,22,86,,InterPro:IPR003571
A5X2W7,Three finger toxin 2,Sistrurus catenatus edwardsii (Desert massasauga),85,22,84,,InterPro:IPR003571
A5X2W8,Three-finger toxin 3,Sistrurus catenatus edwardsii (Desert massasauga),89,24,88,,InterPro:IPR003571
A5X2W9,Snake toxin/toxin-like domain-containing protein,Sistrurus catenatus edwardsii (Desert massasauga),86,22,84,,InterPro:IPR003571
A5X2X0,Snake toxin/toxin-like domain-containing protein,Sistrurus catenatus edwardsii (Desert massasauga),85,22,84,,InterPro:IPR003571
A6MFK4,Long neurotoxin LNTX-1,Demansia vestigiata (Lesser black whip snake),88,22,85,,InterPro:IPR003571
A6MFK5,Long neurotoxin LNTX-2,Demansia vestigiata (Lesser black whip snake),88,22,85,,InterPro:IPR003571
A6MFK6,Short neurotoxin SNTX-1,Demansia vestigiata (Lesser black whip snake),84,23,83,,InterPro:IPR003571
A7X3M3,Toxin 3FTx-Psa1,Psammophis mossambicus (Olive sand snake),90,22,83,,InterPro:IPR003571
A7X3M9,Probable weak neurotoxin 3FTx-Lio1,Erythrolamprus poecilogyrus (Water snake),85,19,82,,InterPro:IPR003571
A7X3N6,3FTx-Tel1,Telescopus dhara (Egyptian catsnake),84,22,84,,InterPro:IPR003571
A7X3P8,3FTx-Lio3,Erythrolamprus poecilogyrus (Water snake),77,22,76,,InterPro:IPR003571
A7X3Q4,3FTx-Dis1,Dispholidus typus (Boomslang),84,22,84,,InterPro:IPR003571
A7X3Q9,3FTx-Tri1,Trimorphodon biscutatus (Western lyre snake),85,22,85,,InterPro:IPR003571
A7X3R6,Toxin 3FTx-Lei1,Leioheterodon madagascariensis (Malagasy giant hognose snake),85,22,85,,InterPro:IPR003571
A7X3S0,Toxin 3FTx-Tri2,Trimorphodon biscutatus (Western lyre snake),111,47,109,,InterPro:IPR003571
A7X3S2,Toxin 3FTx-Tri3,Trimorphodon biscutatus (Western lyre snake),111,82,109,,InterPro:IPR003571
A7X3S5,Snake toxin/toxin-like domain-containing protein,Telescopus dhara (Egyptian catsnake),92,25,90,,InterPro:IPR003571
A7X3S8,Snake toxin/toxin-like domain-containing protein,Telescopus dhara (Egyptian catsnake),92,25,90,,InterPro:IPR003571
A7X3T2,3FTx-Dis2,Dispholidus typus (Boomslang),94,25,91,,InterPro:IPR003571
A7X3T6,3FTx-Thr1,Thrasops jacksonii (Jackson's black tree snake),94,25,91,,InterPro:IPR003571
A7X3U0,3FTx-Dis3,Dispholidus typus (Boomslang),94,25,91,,InterPro:IPR003571
A7X3U4,3FTx-Thr2,Thrasops jacksonii (Jackson's black tree snake),88,23,86,,InterPro:IPR003571
A7X3U7,Snake toxin/toxin-like domain-containing protein,Thrasops jacksonii (Jackson's black tree snake),89,23,86,,InterPro:IPR003571
A7X3V0,Toxin 3FTx-Tel4,Telescopus dhara (Egyptian catsnake),111,47,109,,InterPro:IPR003571
A7X4Q3,Long neurotoxin 3FTx-Oxy1,Oxyuranus microlepidotus (Inland taipan),92,22,86,,InterPro:IPR003571
A7X4R0,Long neurotoxin 3FTx-Oxy2,Oxyuranus microlepidotus (Inland taipan),92,22,86,,InterPro:IPR003571
A7X4R5,Short neurotoxin 3FTx-Oxy3,Oxyuranus microlepidotus (Inland taipan),83,22,82,,InterPro:IPR003571
A7X4S0,Short neurotoxin 3FTx-Oxy4,Oxyuranus microlepidotus (Inland taipan),83,22,82,,InterPro:IPR003571
A7X4S7,Toxin 3FTx-Oxy5,Oxyuranus microlepidotus (Inland taipan),79,22,78,,InterPro:IPR003571
A7X4T2,Three-finger toxin 3FTx-Oxy6,Oxyuranus microlepidotus (Inland taipan),81,22,80,,InterPro:IPR003571
A7X6I4,Toxin 3FTx-Thr5,Thrasops jacksonii (Jackson's black tree snake),86,22,85,,InterPro:IPR003571
A7X6J0,Toxin 3FTx-Dis4,Dispholidus typus (Boomslang),86,22,85,,InterPro:IPR003571
A8HDJ4,Alpha-elapitoxin-Ppr1,Pseudechis porphyriacus (Red-bellied black snake),83,22,82,,InterPro:IPR003571
A8HDJ5,Short neurotoxin 1,Tropidechis carinatus (Australian rough-scaled snake),81,22,80,,InterPro:IPR003571
A8HDJ6,Short neurotoxin 2,Tropidechis carinatus (Australian rough-scaled snake),81,22,80,,InterPro:IPR003571
A8HDJ7,Short neurotoxin 1,Cryptophis nigrescens (Eastern small-eyed snake),81,22,80,,InterPro:IPR003571
A8HDJ8,Short neurotoxin 2,Cryptophis nigrescens (Eastern small-eyed snake),81,22,80,,InterPro:IPR003571
A8HDJ9,Short neurotoxin 1,Hoplocephalus stephensii (Stephens's banded snake),81,22,80,,InterPro:IPR003571
A8HDK0,Short neurotoxin 1,Notechis scutatus scutatus (Mainland tiger snake),81,22,80,,InterPro:IPR003571
A8HDK1,Short neurotoxin 8,Pseudonaja textilis (Eastern brown snake),79,22,78,,InterPro:IPR003571
A8HDK2,Short neurotoxin 3,Oxyuranus scutellatus scutellatus (Australian taipan),79,22,78,,InterPro:IPR003571
A8HDK4,Long neurotoxin 1,Tropidechis carinatus (Australian rough-scaled snake),93,22,85,,InterPro:IPR003571
A8HDK6,Long neurotoxin 1,Pseudonaja textilis (Eastern brown snake),89,31,81,,InterPro:IPR003571
A8HDK7,Long neurotoxin 1,Oxyuranus microlepidotus (Inland taipan),92,22,86,,InterPro:IPR003571
A8HDK8,Long neurotoxin 2,Oxyuranus microlepidotus (Inland taipan),92,22,86,,InterPro:IPR003571
A8HDK9,Long neurotoxin 1,Oxyuranus scutellatus scutellatus (Australian taipan),92,22,86,,InterPro:IPR003571
